benchmark,network_id,network,domain,fold,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary,negative_ratio,is_primary_ratio,family,method
standard,email_univ,email-univ,communication,2,aa,0.6579058846247878,0.8546829453875171,0.6585648148148148,0.6585648148148148,0.6585648148148148,0.7025301251646208,864,864,8640,9504,559,90,9035,0.9506523569023569,8273,0.3396232718951086,26,10,16,13,True,10,False,local_similarity,AA
standard,email_univ,email-univ,communication,2,car_aa,0.441805493638738,0.7026260689943417,0.44212962962962965,0.44212962962962965,0.44212962962962965,0.5163235363100788,864,864,8640,9504,365,39,9178,0.9656986531986532,9089,0.0,9089,509,8580,449,True,10,False,enhanced_local,CAR-AA
standard,email_univ,email-univ,communication,2,car_cn,0.43759797034311615,0.7026368527091909,0.44212962962962965,0.44212962962962965,0.44212962962962965,0.5163708201338579,864,864,8640,9504,56,38,9486,0.9981060606060606,9089,0.0,9089,509,8580,449,True,10,False,enhanced_local,CAR-CN
standard,email_univ,email-univ,communication,2,car_ra,0.44346123900007395,0.7026658548739714,0.44212962962962965,0.44212962962962965,0.44212962962962965,0.5166707631112538,864,864,8640,9504,364,40,9180,0.9659090909090909,9089,0.0,9089,509,8580,449,True,10,False,enhanced_local,CAR-RA
standard,email_univ,email-univ,communication,2,cn,0.6087885504501525,0.852669806670096,0.6331018518518519,0.6331018518518519,0.6331018518518519,0.6807043831495725,864,864,8640,9504,16,13,9501,0.9996843434343434,8273,1.0,645,181,464,278,True,10,False,local_similarity,CN
standard,email_univ,email-univ,communication,2,fl,0.7132863891033964,0.926749440050583,0.6493055555555556,0.6493055555555556,0.6493055555555556,0.6942746009069343,864,864,8640,9504,298,152,9358,0.9846380471380471,5532,0.0008869118878273593,46,16,30,23,True,10,False,quasi_local_path,FL-l3
standard,email_univ,email-univ,communication,2,fsw,0.6254589770589073,0.8509219741298009,0.6122685185185185,0.6122685185185185,0.6122685185185185,0.6608555687717982,864,864,8640,9504,565,187,9126,0.9602272727272727,8273,0.023142167050497105,9,4,5,3,True,10,False,enhanced_local,FSW
standard,email_univ,email-univ,communication,2,hdi,0.5819298970674269,0.8488279910408092,0.6076388888888888,0.6076388888888888,0.6076388888888888,0.6488846378897416,864,864,8640,9504,148,99,9455,0.9948442760942761,8273,0.058823529411764705,34,13,21,11,True,10,False,local_similarity,HDI
standard,email_univ,email-univ,communication,2,hpi,0.4722867239474594,0.844795752421982,0.5821759259259259,0.5821759259259259,0.5821759259259259,0.5751970474564526,864,864,8640,9504,118,85,9471,0.9965277777777778,8273,0.14285714285714285,58,23,35,41,True,10,False,local_similarity,HPI
standard,email_univ,email-univ,communication,2,ia1,0.6562959627837496,0.8544869630915637,0.6597222222222222,0.6597222222222222,0.6597222222222222,0.7035896157602785,864,864,8640,9504,565,82,9021,0.9491792929292929,8273,0.10526315789473684,26,10,16,15,True,10,False,enhanced_local,IA1
standard,email_univ,email-univ,communication,2,ia2,0.6138762257208124,0.851831356095679,0.6446759259259259,0.6446759259259259,0.6446759259259259,0.6833191318340882,864,864,8640,9504,560,81,9025,0.9496001683501684,8273,0.09090909090909091,16,6,10,10,True,10,False,enhanced_local,IA2
standard,email_univ,email-univ,communication,2,ja,0.5801610757894389,0.8486410509902262,0.6018518518518519,0.6018518518518519,0.6018518518518519,0.643349768540456,864,864,8640,9504,223,132,9413,0.9904250841750841,8273,0.043478260869565216,24,7,17,11,True,10,False,local_similarity,JA
standard,email_univ,email-univ,communication,2,lit,0.6306012470928992,0.8399278093921467,0.6365740740740741,0.6365740740740741,0.6365740740740741,0.6829173024004891,864,864,8640,9504,1130,15,8389,0.8826809764309764,8359,0.04643376262865951,1,0,1,1,False,10,False,enhanced_local,LIT-i2
standard,email_univ,email-univ,communication,2,llhn,0.4319575781447244,0.8408605002572015,0.5567129629629629,0.5567129629629629,0.5567129629629629,0.5493150125108258,864,864,8640,9504,445,209,9268,0.9751683501683501,8273,0.006493506493506494,4,2,2,1,True,10,False,local_similarity,LLHN
standard,email_univ,email-univ,communication,2,lnb_aa,0.6589457086999861,0.8546438293038408,0.6597222222222222,0.6597222222222222,0.6597222222222222,0.7037487589494983,864,864,8640,9504,798,167,8873,0.9336069023569024,8273,0.9727166993306571,3,0,3,2,True,10,False,local_bayesian,LNB-AA
standard,email_univ,email-univ,communication,2,lnb_cn,0.6565249861387819,0.854055949395576,0.6412037037037037,0.6412037037037037,0.6412037037037037,0.6887547787435669,864,864,8640,9504,793,167,8878,0.9341329966329966,8273,2.9028877432494045,2,0,2,1,True,10,False,local_bayesian,LNB-CN
standard,email_univ,email-univ,communication,2,lnb_ra,0.6434686153242875,0.8539785879629629,0.65625,0.65625,0.65625,0.697473104186758,864,864,8640,9504,798,167,8873,0.9336069023569024,8273,0.14471031797245634,2,0,2,2,False,10,False,local_bayesian,LNB-RA
standard,email_univ,email-univ,communication,2,lpi,0.7132863891033964,0.926749440050583,0.6493055555555556,0.6493055555555556,0.6493055555555556,0.6942746009069343,864,864,8640,9504,298,152,9358,0.9846380471380471,5532,1.007,46,16,30,23,True,10,False,quasi_local_path,LPI-beta-0.001
standard,email_univ,email-univ,communication,2,lrw,0.7143918643260796,0.9230938276963305,0.6608796296296297,0.6608796296296297,0.6608796296296297,0.7022942906385055,864,864,8640,9504,3057,332,6779,0.7132786195286195,5576,7.3404951138061e-06,1,1,0,1,False,10,False,quasi_local_walk,LRW-l3
standard,email_univ,email-univ,communication,2,ora_cni,0.7050711160124103,0.9271360462748627,0.6400462962962963,0.6400462962962963,0.6400462962962963,0.6838292531828986,864,864,8640,9504,3119,366,6751,0.7103324915824916,5532,0.4169007692307692,1,0,1,1,False,10,False,quasi_local_path,ORA-CNI-beta-0.001
standard,email_univ,email-univ,communication,2,pa,0.3727609173169817,0.8340835048010974,0.3958333333333333,0.3958333333333333,0.3958333333333333,0.4301019205714178,864,864,8640,9504,389,292,9407,0.9897937710437711,352,216.0,9,2,7,6,True,10,False,degree_based,PA
standard,email_univ,email-univ,communication,2,pfp,0.6068431172610351,0.9208461934156377,0.6099537037037037,0.6099537037037037,0.6099537037037037,0.6270402872667973,864,864,8640,9504,3839,102,5767,0.6067971380471381,5532,0.007463733421108955,1,0,1,1,False,10,False,quasi_local_walk,PFP-l3
standard,email_univ,email-univ,communication,2,ra,0.6422411686214615,0.853948916002229,0.6597222222222222,0.6597222222222222,0.6597222222222222,0.7001801114998442,864,864,8640,9504,548,92,9048,0.952020202020202,8273,0.05263157894736842,26,10,16,20,True,10,False,local_similarity,RA
standard,email_univ,email-univ,communication,2,ra_cni,0.7049287003894692,0.9268645109953703,0.6400462962962963,0.6400462962962963,0.6400462962962963,0.683829155281741,864,864,8640,9504,2884,388,7008,0.7373737373737373,5565,0.41687645687645686,1,0,1,1,False,10,False,enhanced_local,RA-CNI
standard,email_univ,email-univ,communication,2,sa,0.5642075486750459,0.8476196121613511,0.59375,0.59375,0.59375,0.6324552199933201,864,864,8640,9504,569,224,9159,0.9636994949494949,8273,0.09652341781316803,1,1,0,1,False,10,False,local_similarity,SA
standard,email_univ,email-univ,communication,2,so,0.5801610757894389,0.8486410509902262,0.6018518518518519,0.6018518518518519,0.6018518518518519,0.643349768540456,864,864,8640,9504,223,132,9413,0.9904250841750841,8273,0.08333333333333333,24,7,17,11,True,10,False,local_similarity,SO
standard,email_univ,email-univ,communication,2,srw,0.7386555743417322,0.9319347324031206,0.6747685185185185,0.6747685185185185,0.6747685185185185,0.7161592140165697,864,864,8640,9504,3134,333,6703,0.7052819865319865,5532,1.86248288097032e-05,1,0,1,1,False,10,False,quasi_local_walk,SRW-l3
standard,email_univ,email-univ,communication,3,aa,0.8610184727423462,0.8595484771519204,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.81992275520428,864,864,864,1728,468,67,1327,0.7679398148148148,1036,0.0,1036,218,818,172,True,1,True,local_similarity,AA
standard,email_univ,email-univ,communication,3,car_aa,0.6851768033977592,0.6850472072187929,0.6053240740740741,0.6053240740740741,0.6053240740740741,0.6581401537940872,864,864,864,1728,310,19,1437,0.8315972222222222,1399,0.0,1399,540,859,535,True,1,True,enhanced_local,CAR-AA
standard,email_univ,email-univ,communication,3,car_cn,0.6845677060449032,0.6850117080332647,0.6053240740740741,0.6053240740740741,0.6053240740740741,0.6580549345127086,864,864,864,1728,54,37,1711,0.9901620370370371,1399,0.0,1399,540,859,535,True,1,True,enhanced_local,CAR-CN
standard,email_univ,email-univ,communication,3,car_ra,0.6855989199527186,0.685123563957476,0.6053240740740741,0.6053240740740741,0.6053240740740741,0.6582310663022038,864,864,864,1728,309,20,1439,0.8327546296296297,1399,0.0,1399,540,859,535,True,1,True,enhanced_local,CAR-RA
standard,email_univ,email-univ,communication,3,cn,0.8524468940441811,0.8578384880829905,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8192033172524258,864,864,864,1728,13,13,1728,1.0,1036,0.0,1036,218,818,172,True,1,True,local_similarity,CN
standard,email_univ,email-univ,communication,3,fl,0.9376381532027867,0.9402394654492455,0.8738425925925926,0.8738425925925926,0.8738425925925926,0.8930908205754569,864,864,864,1728,280,139,1587,0.9184027777777778,580,1.1736813689819488e-06,44,24,20,20,True,1,True,quasi_local_path,FL-l3
standard,email_univ,email-univ,communication,3,fsw,0.8574960838584536,0.8570233464077504,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8194693537608437,864,864,864,1728,427,105,1406,0.8136574074074074,1036,0.0,1036,218,818,172,True,1,True,enhanced_local,FSW
standard,email_univ,email-univ,communication,3,hdi,0.8502024453857349,0.8542564193244171,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8182316691083045,864,864,864,1728,145,97,1680,0.9722222222222222,1036,0.0,1036,218,818,172,True,1,True,local_similarity,HDI
standard,email_univ,email-univ,communication,3,hpi,0.8311840018856712,0.8511378493655694,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8099159151183148,864,864,864,1728,118,76,1686,0.9756944444444444,1036,0.0,1036,218,818,172,True,1,True,local_similarity,HPI
standard,email_univ,email-univ,communication,3,ia1,0.8618218953218147,0.8597132469564472,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8200835015673773,864,864,864,1728,473,57,1312,0.7592592592592593,1036,0.0,1036,218,818,172,True,1,True,enhanced_local,IA1
standard,email_univ,email-univ,communication,3,ia2,0.8594994627770975,0.8583502121913581,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8197523105370687,864,864,864,1728,466,61,1323,0.765625,1036,0.0,1036,218,818,172,True,1,True,enhanced_local,IA2
standard,email_univ,email-univ,communication,3,ja,0.8496543037441584,0.8538357874657065,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8181619664206476,864,864,864,1728,205,116,1639,0.9484953703703703,1036,0.0,1036,218,818,172,True,1,True,local_similarity,JA
standard,email_univ,email-univ,communication,3,lit,0.851118501239027,0.8499161415466392,0.7731481481481481,0.7731481481481481,0.7731481481481481,0.8100258378762011,864,864,864,1728,660,8,1076,0.6226851851851852,1061,0.0,1061,236,825,197,True,1,True,enhanced_local,LIT-i2
standard,email_univ,email-univ,communication,3,llhn,0.8154305674082323,0.8471559124228396,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8081989305200126,864,864,864,1728,364,130,1494,0.8645833333333334,1036,0.0,1036,218,818,172,True,1,True,local_similarity,LLHN
standard,email_univ,email-univ,communication,3,lnb_aa,0.8617635016200802,0.85977955675583,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8200343785429772,864,864,864,1728,588,69,1209,0.6996527777777778,1036,0.0,1036,218,818,172,True,1,True,local_bayesian,LNB-AA
standard,email_univ,email-univ,communication,3,lnb_cn,0.8602986453212397,0.8592517575445816,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8197731182789878,864,864,864,1728,584,71,1215,0.703125,1036,0.0,1036,218,818,172,True,1,True,local_bayesian,LNB-CN
standard,email_univ,email-univ,communication,3,lnb_ra,0.8621694756795159,0.8597433877743486,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8201276189358206,864,864,864,1728,588,69,1209,0.6996527777777778,1036,0.0,1036,218,818,172,True,1,True,local_bayesian,LNB-RA
standard,email_univ,email-univ,communication,3,lpi,0.9376381532027867,0.9402394654492455,0.8738425925925926,0.8738425925925926,0.8738425925925926,0.8930908205754569,864,864,864,1728,280,139,1587,0.9184027777777778,580,0.003,44,24,20,20,True,1,True,quasi_local_path,LPI-beta-0.001
standard,email_univ,email-univ,communication,3,lrw,0.9345600361722586,0.9320023148148149,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8882258971518496,864,864,864,1728,1091,35,672,0.3888888888888889,593,1.9137254803267447e-06,1,0,1,1,False,1,True,quasi_local_walk,LRW-l3
standard,email_univ,email-univ,communication,3,ora_cni,0.9336273189080961,0.9335334683641974,0.8622685185185185,0.8622685185185185,0.8622685185185185,0.8829420551384572,864,864,864,1728,1111,31,648,0.375,580,0.09815833333333335,1,1,0,1,False,1,True,quasi_local_path,ORA-CNI-beta-0.001
standard,email_univ,email-univ,communication,3,pa,0.8268560306324984,0.8450005090449245,0.7581018518518519,0.7581018518518519,0.7581018518518519,0.7825894676847931,864,864,864,1728,338,233,1623,0.9392361111111112,46,72.0,12,8,4,12,False,1,True,degree_based,PA
standard,email_univ,email-univ,communication,3,pfp,0.9233570460264102,0.9306848261745542,0.8657407407407407,0.8657407407407407,0.8657407407407407,0.8833105968099967,864,864,864,1728,1142,8,594,0.34375,580,0.0013608586352269977,1,1,0,1,False,1,True,quasi_local_walk,PFP-l3
standard,email_univ,email-univ,communication,3,ra,0.8616495119581928,0.8595839763374487,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8200612064820154,864,864,864,1728,457,72,1343,0.7771990740740741,1036,0.0,1036,218,818,172,True,1,True,local_similarity,RA
standard,email_univ,email-univ,communication,3,ra_cni,0.9336203034183659,0.933606476123114,0.8622685185185185,0.8622685185185185,0.8622685185185185,0.8829419987187024,864,864,864,1728,1087,46,687,0.3975694444444444,584,0.09814814814814816,1,1,0,1,False,1,True,enhanced_local,RA-CNI
standard,email_univ,email-univ,communication,3,sa,0.8472277114598331,0.853001221707819,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8176621674965496,864,864,864,1728,453,126,1401,0.8107638888888888,1036,0.0,1036,218,818,172,True,1,True,local_similarity,SA
standard,email_univ,email-univ,communication,3,so,0.8496543037441584,0.8538357874657065,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8181619664206476,864,864,864,1728,205,116,1639,0.9484953703703703,1036,0.0,1036,218,818,172,True,1,True,local_similarity,SO
standard,email_univ,email-univ,communication,3,srw,0.9466416498435377,0.9430613158007544,0.8773148148148148,0.8773148148148148,0.8773148148148148,0.896801028136573,864,864,864,1728,1106,37,659,0.38136574074074076,580,2.33176500985783e-06,1,0,1,1,False,1,True,quasi_local_walk,SRW-l3
standard,email_univ,email-univ,communication,3,aa,0.730203533327169,0.8572392886231138,0.7268518518518519,0.7268518518518519,0.7268518518518519,0.7655767605993496,864,864,4320,5184,510,77,4751,0.9164737654320988,4262,0.2835784920513334,7,3,4,3,True,5,False,local_similarity,AA
standard,email_univ,email-univ,communication,3,car_aa,0.4700445763304233,0.6845243644975995,0.4340277777777778,0.4340277777777778,0.4340277777777778,0.5092309306258931,864,864,4320,5184,331,25,4878,0.9409722222222222,4827,0.0,4827,540,4287,507,True,5,False,enhanced_local,CAR-AA
standard,email_univ,email-univ,communication,3,car_cn,0.46716843634531763,0.684480425883059,0.4340277777777778,0.4340277777777778,0.4340277777777778,0.5089979542460672,864,864,4320,5184,54,37,5167,0.9967206790123457,4827,0.0,4827,540,4287,507,True,5,False,enhanced_local,CAR-CN
standard,email_univ,email-univ,communication,3,car_ra,0.470937914093452,0.6845636145404664,0.4340277777777778,0.4340277777777778,0.4340277777777778,0.5094143664063361,864,864,4320,5184,329,27,4882,0.9417438271604939,4827,0.0,4827,540,4287,507,True,5,False,enhanced_local,CAR-RA
standard,email_univ,email-univ,communication,3,cn,0.6945247043512793,0.855340417095336,0.71875,0.71875,0.71875,0.7567744393274766,864,864,4320,5184,13,13,5184,1.0,4262,1.0,411,191,220,353,True,5,False,local_similarity,CN
standard,email_univ,email-univ,communication,3,fl,0.8072896154199057,0.9362855259773661,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7608632324058299,864,864,4320,5184,282,147,5049,0.9739583333333334,2784,0.0008849557522123894,34,14,20,26,True,5,False,quasi_local_path,FL-l3
standard,email_univ,email-univ,communication,3,fsw,0.7061801039245419,0.8538932559585048,0.7071759259259259,0.7071759259259259,0.7071759259259259,0.7456512177684822,864,864,4320,5184,486,142,4840,0.933641975308642,4262,0.008928571428571428,4,3,1,1,True,5,False,enhanced_local,FSW
standard,email_univ,email-univ,communication,3,hdi,0.6735837865247878,0.8518416709533607,0.7141203703703703,0.7141203703703703,0.7141203703703705,0.7430156961693359,864,864,4320,5184,146,102,5140,0.9915123456790124,4262,0.03333333333333333,17,11,6,15,True,5,False,local_similarity,HDI
standard,email_univ,email-univ,communication,3,hpi,0.6048062461937591,0.8482815715020576,0.7118055555555556,0.7118055555555556,0.7118055555555557,0.7034616571208926,864,864,4320,5184,120,79,5143,0.9920910493827161,4262,0.0625,9,6,3,4,True,5,False,local_similarity,HPI
standard,email_univ,email-univ,communication,3,ia1,0.7288418937445915,0.8570512099194102,0.7268518518518519,0.7268518518518519,0.7268518518518519,0.7653767556570514,864,864,4320,5184,515,68,4737,0.9137731481481481,4262,0.058823529411764705,7,3,4,3,True,5,False,enhanced_local,IA1
standard,email_univ,email-univ,communication,3,ia2,0.7093198932454245,0.8551505969221536,0.7256944444444444,0.7256944444444444,0.7256944444444444,0.7606458566954278,864,864,4320,5184,506,72,4750,0.9162808641975309,4262,0.058333333333333334,1,0,1,1,False,5,False,enhanced_local,IA2
standard,email_univ,email-univ,communication,3,ja,0.6711648608884153,0.8516152799211248,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.736797179164654,864,864,4320,5184,209,123,5098,0.9834104938271605,4262,0.023809523809523808,10,5,5,6,True,5,False,local_similarity,JA
standard,email_univ,email-univ,communication,3,lit,0.7051518346110497,0.8465510866769548,0.7233796296296297,0.7233796296296297,0.7233796296296298,0.7603257347161241,864,864,4320,5184,863,12,4333,0.8358410493827161,4308,0.011654475662835315,1,1,0,1,False,5,False,enhanced_local,LIT-i2
standard,email_univ,email-univ,communication,3,llhn,0.5712483113902723,0.8447153099279835,0.7060185185185185,0.7060185185185185,0.7060185185185185,0.6930204141786959,864,864,4320,5184,412,172,4944,0.9537037037037037,4262,0.0023148148148148147,2,2,0,2,False,5,False,local_similarity,LLHN
standard,email_univ,email-univ,communication,3,lnb_aa,0.7301837565217062,0.8571685581704389,0.7199074074074074,0.7199074074074074,0.7199074074074073,0.7598643296820922,864,864,4320,5184,679,118,4623,0.8917824074074074,4262,0.6143036283141421,4,1,3,2,True,5,False,local_bayesian,LNB-AA
standard,email_univ,email-univ,communication,3,lnb_cn,0.7267006597042975,0.8567847650891632,0.71875,0.71875,0.71875,0.7583310518481571,864,864,4320,5184,674,116,4626,0.8923611111111112,4262,2.1734502251553973,4,0,4,2,True,5,False,local_bayesian,LNB-CN
standard,email_univ,email-univ,communication,3,lnb_ra,0.7254851839819619,0.8568044570901919,0.7291666666666666,0.7291666666666666,0.7291666666666665,0.7664177612954248,864,864,4320,5184,679,118,4623,0.8917824074074074,4262,0.06613486574208895,3,1,2,3,False,5,False,local_bayesian,LNB-RA
standard,email_univ,email-univ,communication,3,lpi,0.8072896154199057,0.9362855259773661,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7608632324058299,864,864,4320,5184,282,147,5049,0.9739583333333334,2784,1.002,34,14,20,26,True,5,False,quasi_local_path,LPI-beta-0.001
standard,email_univ,email-univ,communication,3,lrw,0.7972728669522526,0.9285527316958161,0.7175925925925926,0.7175925925925926,0.7175925925925924,0.7553875896090466,864,864,4320,5184,2026,179,3337,0.6437114197530864,2805,5.0089691531618215e-06,1,0,1,1,False,5,False,quasi_local_walk,LRW-l3
standard,email_univ,email-univ,communication,3,ora_cni,0.7930838505565629,0.9306716981738682,0.7210648148148148,0.7210648148148148,0.7210648148148148,0.7576644709598059,864,864,4320,5184,2072,182,3294,0.6354166666666666,2784,0.28851337940811633,1,0,1,1,False,5,False,quasi_local_path,ORA-CNI-beta-0.001
standard,email_univ,email-univ,communication,3,pa,0.5322426335309041,0.84093390989369,0.5127314814814815,0.5127314814814815,0.5127314814814815,0.5507350648359357,864,864,4320,5184,369,288,5103,0.984375,188,162.0,8,4,4,1,True,5,False,degree_based,PA
standard,email_univ,email-univ,communication,3,pfp,0.7544623778390024,0.9291670685442387,0.7118055555555556,0.7118055555555556,0.7118055555555557,0.7376371579848947,864,864,4320,5184,2360,37,2861,0.5518904320987654,2784,0.004558134852765445,1,0,1,1,False,5,False,quasi_local_walk,PFP-l3
standard,email_univ,email-univ,communication,3,ra,0.7251930518929289,0.8568505390517832,0.7268518518518519,0.7268518518518519,0.7268518518518519,0.7646339764947608,864,864,4320,5184,497,82,4769,0.919945987654321,4262,0.029411764705882353,7,3,4,3,True,5,False,local_similarity,RA
standard,email_univ,email-univ,communication,3,ra_cni,0.7930691092593103,0.9307378740140604,0.7210648148148148,0.7210648148148148,0.7210648148148148,0.7576649061970439,864,864,4320,5184,1967,211,3428,0.6612654320987654,2803,0.28849548112706014,1,0,1,1,False,5,False,enhanced_local,RA-CNI
standard,email_univ,email-univ,communication,3,sa,0.6587679781340956,0.8506728770147461,0.7071759259259259,0.7071759259259259,0.7071759259259259,0.7283922538986761,864,864,4320,5184,512,172,4844,0.9344135802469136,4262,0.049690399499995326,4,3,1,1,True,5,False,local_similarity,SA
standard,email_univ,email-univ,communication,3,so,0.6711648608884153,0.8516152799211248,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.736797179164654,864,864,4320,5184,209,123,5098,0.9834104938271605,4262,0.046511627906976744,10,5,5,6,True,5,False,local_similarity,SO
standard,email_univ,email-univ,communication,3,srw,0.8267465600704994,0.9392406657235939,0.7442129629629629,0.7442129629629629,0.7442129629629628,0.7804920959042895,864,864,4320,5184,2066,173,3291,0.6348379629629629,2784,1.141345221081432e-05,1,0,1,1,False,5,False,quasi_local_walk,SRW-l3
standard,email_univ,email-univ,communication,3,aa,0.670958396346737,0.8570528174296981,0.6597222222222222,0.6597222222222222,0.6597222222222222,0.7060098533826178,864,864,8640,9504,544,86,9046,0.9518097643097643,8284,0.33380820069533407,38,12,26,27,True,10,False,local_similarity,AA
standard,email_univ,email-univ,communication,3,car_aa,0.41550730837305583,0.6850615408521947,0.41087962962962965,0.41087962962962965,0.41087962962962965,0.48757549959054647,864,864,8640,9504,346,29,9187,0.966645622895623,9127,0.0,9127,540,8587,487,True,10,False,enhanced_local,CAR-AA
standard,email_univ,email-univ,communication,3,car_cn,0.41167739519662316,0.6850436573002401,0.41087962962962965,0.41087962962962965,0.41087962962962965,0.4872894039101935,864,864,8640,9504,54,37,9487,0.9982112794612794,9127,0.0,9127,540,8587,487,True,10,False,enhanced_local,CAR-CN
standard,email_univ,email-univ,communication,3,car_ra,0.4177364985862384,0.6851087614669067,0.41087962962962965,0.41087962962962965,0.41087962962962965,0.48805411701403506,864,864,8640,9504,344,31,9191,0.9670664983164983,9127,0.0,9127,540,8587,487,True,10,False,enhanced_local,CAR-RA
standard,email_univ,email-univ,communication,3,cn,0.6182485532931783,0.8551194514103223,0.625,0.625,0.625,0.6751324977211596,864,864,8640,9504,13,13,9504,1.0,8284,1.0,664,191,473,308,True,10,False,local_similarity,CN
standard,email_univ,email-univ,communication,3,fl,0.7248262222466026,0.9361616137259946,0.6643518518518519,0.6643518518518519,0.6643518518518519,0.7080755984846981,864,864,8640,9504,291,152,9365,0.9853745791245792,5532,0.0008865206607043653,46,10,36,17,True,10,False,quasi_local_path,FL-l3
standard,email_univ,email-univ,communication,3,fsw,0.6351530806401298,0.8533627105838476,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6615542731205475,864,864,8640,9504,537,176,9143,0.9620159932659933,8284,0.020938151140925954,23,6,17,12,True,10,False,enhanced_local,FSW
standard,email_univ,email-univ,communication,3,hdi,0.5760944419808931,0.8512079770018861,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6468459559718976,864,864,8640,9504,146,106,9464,0.9957912457912458,8284,0.05555555555555555,22,8,14,6,True,10,False,local_similarity,HDI
standard,email_univ,email-univ,communication,3,hpi,0.4654181234609009,0.8467255685228051,0.59375,0.59375,0.59375,0.5767240112798033,864,864,8640,9504,122,80,9462,0.9955808080808081,8284,0.13333333333333333,8,6,2,6,True,10,False,local_similarity,HPI
standard,email_univ,email-univ,communication,3,ia1,0.6680854053607352,0.8567872433341905,0.6597222222222222,0.6597222222222222,0.6597222222222222,0.7055867639931547,864,864,8640,9504,550,74,9028,0.9499158249158249,8284,0.1,38,12,26,27,True,10,False,enhanced_local,IA1
standard,email_univ,email-univ,communication,3,ia2,0.6295133983588657,0.8545520002786351,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6813458398077916,864,864,8640,9504,539,77,9042,0.9513888888888888,8284,0.08695652173913043,7,0,7,3,True,10,False,enhanced_local,IA2
standard,email_univ,email-univ,communication,3,ja,0.5701797788989277,0.8508196293081275,0.6099537037037037,0.6099537037037037,0.6099537037037037,0.6421514288493477,864,864,8640,9504,214,125,9415,0.9906355218855218,8284,0.04,21,7,14,8,True,10,False,local_similarity,JA
standard,email_univ,email-univ,communication,3,lit,0.6436529228693446,0.8466299886402606,0.6458333333333334,0.6458333333333334,0.6458333333333334,0.6917856583872337,864,864,8640,9504,1108,26,8422,0.8861531986531986,8366,0.04724954251719999,1,0,1,1,False,10,False,enhanced_local,LIT-i2
standard,email_univ,email-univ,communication,3,llhn,0.4217816102028615,0.8428772558727708,0.5625,0.5625,0.5625,0.5412914086523558,864,864,8640,9504,443,212,9273,0.9756944444444444,8284,0.00625,9,4,5,9,False,10,False,local_similarity,LLHN
standard,email_univ,email-univ,communication,3,lnb_aa,0.670480698711724,0.857002180855624,0.6597222222222222,0.6597222222222222,0.6597222222222222,0.7056921074002654,864,864,8640,9504,756,161,8909,0.9373947811447811,8284,0.9192485443215519,3,0,3,2,True,10,False,local_bayesian,LNB-AA
standard,email_univ,email-univ,communication,3,lnb_cn,0.665102453292584,0.8566251527134773,0.6655092592592593,0.6655092592592593,0.6655092592592593,0.7095296900011424,864,864,8640,9504,749,158,8913,0.9378156565656566,8284,2.758889434886164,3,0,3,3,False,10,False,local_bayesian,LNB-CN
standard,email_univ,email-univ,communication,3,lnb_ra,0.6611213247413055,0.8565076035236625,0.6550925925925926,0.6550925925925926,0.6550925925925926,0.7000874864958071,864,864,8640,9504,756,161,8909,0.9373947811447811,8284,0.12878324766034774,3,1,2,1,True,10,False,local_bayesian,LNB-RA
standard,email_univ,email-univ,communication,3,lpi,0.7248262222466026,0.9361616137259946,0.6643518518518519,0.6643518518518519,0.6643518518518519,0.7080755984846981,864,864,8640,9504,291,152,9365,0.9853745791245792,5532,1.006,46,10,36,17,True,10,False,quasi_local_path,LPI-beta-0.001
standard,email_univ,email-univ,communication,3,lrw,0.7145595537680189,0.9288248028120714,0.6550925925925926,0.6550925925925926,0.6550925925925926,0.6987443287930695,864,864,8640,9504,3020,329,6813,0.7168560606060606,5573,7.086428302396704e-06,1,0,1,1,False,10,False,quasi_local_walk,LRW-l3
