benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,method,family_scoring_seconds
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,cn,0.979598754216353,0.9650956180508614,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.9488550462320505,1853,1853,1853,3706,CN,0.03059194702655077
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,aa,0.9799518784754998,0.9654405903525999,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.9488959225975874,1853,1853,1853,3706,AA,0.03059194702655077
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,ra,0.9799305556596126,0.9654219510724722,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.9488934709249232,1853,1853,1853,3706,RA,0.03059194702655077
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,ja,0.979435085730579,0.9650238276984945,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.948835241275503,1853,1853,1853,3706,JA,0.03059194702655077
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,sa,0.9795201395013031,0.9650943074764774,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.9488451437215634,1853,1853,1853,3706,SA,0.03059194702655077
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,so,0.979435085730579,0.9650238276984945,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.948835241275503,1853,1853,1853,3706,SO,0.03059194702655077
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,hpi,0.9781853073178364,0.9647944771812982,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.948592919650417,1853,1853,1853,3706,HPI,0.03059194702655077
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,hdi,0.9793007183172354,0.9649246609034401,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.9488191518981606,1853,1853,1853,3706,HDI,0.03059194702655077
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,llhn,0.9773549267846309,0.9640553132287341,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.9485348794482177,1853,1853,1853,3706,LLHN,0.03059194702655077
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,cn,0.9806972801522635,0.9681984757146199,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493268662046622,1853,1853,1853,3706,CN,0.028243744280189276
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,aa,0.980976263538061,0.9683625887513693,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493596800568034,1853,1853,1853,3706,AA,0.028243744280189276
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,ra,0.9809801819601645,0.9683646274226333,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493601928953321,1853,1853,1853,3706,RA,0.028243744280189276
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,ja,0.980327471311533,0.9678821904299529,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9492816343744593,1853,1853,1853,3706,JA,0.028243744280189276
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,sa,0.9804470602201241,0.9679624267061276,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9492963098938897,1853,1853,1853,3706,SA,0.028243744280189276
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,so,0.980327471311533,0.9678821904299529,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9492816343744593,1853,1853,1853,3706,SO,0.028243744280189276
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,hpi,0.9805851252882554,0.9680799415425578,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493129470949573,1853,1853,1853,3706,HPI,0.028243744280189276
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,hdi,0.9802249407809391,0.967813458084482,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9492688983626837,1853,1853,1853,3706,HDI,0.028243744280189276
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,llhn,0.9773133533316561,0.9667898994905945,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9487995040615453,1853,1853,1853,3706,LLHN,0.028243744280189276
