benchmark,network_id,network,domain,fold,family,method_id,method,parameter,parameter_value,is_primary,configuration_scoring_seconds,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count
revision,ca_hepth,ca-HepTh,scientific_collaboration,3,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,1.7703161500394344,0.9698725962771784,0.9698295858513193,0.9455782312925171,0.9455782312925171,0.9455782312925171,0.9534531993877503,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,3,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,28.068933848291636,0.9843678766529582,0.9815045881173631,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9591638828650161,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,3,quasi_local_walk,srw,SRW-l3,steps,5.0,False,28.068933848291636,0.9889880542312317,0.9867705107567286,0.9582560296846011,0.9582560296846011,0.9582560296846011,0.964341560295953,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,3,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,28.068933848291636,0.9870661402848898,0.9852557034507736,0.9539270253555968,0.9539270253555968,0.9539270253555969,0.960495835550962,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,3,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,94.92961215833202,0.9887551355821612,0.9861781840976116,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9609912447476354,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,3,quasi_local_walk,srw,SRW-l3,steps,7.0,False,94.92961215833202,0.9910282094147695,0.9883482318547254,0.9579468150896723,0.9579468150896723,0.9579468150896723,0.9640726714545717,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,3,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,94.92961215833202,0.988734415081308,0.9862497987332336,0.9529993815708101,0.9529993815708101,0.9529993815708101,0.9596975871050126,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,4,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,0.07090549217537045,0.9658141300096748,0.9656012627123151,0.9381570810142239,0.9381570810142239,0.9381570810142239,0.9471808528099348,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,4,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,0.07038324885070324,0.9658110871759796,0.9655991592116693,0.9381570810142239,0.9381570810142239,0.9381570810142239,0.9471805310757742,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,4,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.07373765204101801,0.9658110871759796,0.9655991592116692,0.9381570810142239,0.9381570810142239,0.9381570810142239,0.9471805310757742,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,4,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,1.7245104648172855,0.9256687568666091,0.9246427108539486,0.8701298701298701,0.8701298701298701,0.8701298701298701,0.888594459152571,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,4,quasi_local_walk,srw,SRW-l3,steps,3.0,True,1.7245104648172855,0.9664953773155858,0.9660080510531082,0.9381570810142239,0.9381570810142239,0.9381570810142239,0.9472261989851968,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,4,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,1.7245104648172855,0.9658124508866269,0.9655928965165648,0.9381570810142239,0.9381570810142239,0.9381570810142239,0.9471410910410734,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,4,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,28.057026574853808,0.98324483662766,0.9799777334895278,0.9486703772418058,0.9486703772418058,0.9486703772418058,0.9560178524327833,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,4,quasi_local_walk,srw,SRW-l3,steps,5.0,False,28.057026574853808,0.987166540574848,0.9844080883041921,0.9551638837353124,0.9551638837353124,0.9551638837353124,0.9617032232278694,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,4,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,28.057026574853808,0.9856697997756412,0.9830574974691062,0.9514533085961657,0.9514533085961657,0.9514533085961657,0.958428255626893,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,4,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,93.67217362299562,0.9870833749634633,0.9835646801589022,0.948361162646877,0.948361162646877,0.948361162646877,0.9557413382026483,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,4,quasi_local_walk,srw,SRW-l3,steps,7.0,False,93.67217362299562,0.989661877172832,0.9865486870522651,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9611703279724122,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,4,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,93.67217362299562,0.9876983551620695,0.9845159883259539,0.9502164502164502,0.9502164502164502,0.9502164502164502,0.9573731649155461,3234,3234,3234,6468
revision,ca_hepth,ca-HepTh,scientific_collaboration,5,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,0.07003173790872097,0.9660771695164528,0.9660225143028479,0.9381379523662233,0.9381379523662233,0.9381379523662233,0.9471205110338944,3233,3233,3233,6466
revision,ca_hepth,ca-HepTh,scientific_collaboration,5,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,0.0714324009604752,0.9661152728619248,0.9660382046458915,0.9381379523662233,0.9381379523662233,0.9381379523662233,0.9471228988599075,3233,3233,3233,6466
revision,ca_hepth,ca-HepTh,scientific_collaboration,5,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.07325535593554378,0.9661152728619248,0.9660382046458915,0.9381379523662233,0.9381379523662233,0.9381379523662233,0.9471228988599075,3233,3233,3233,6466
revision,ca_hepth,ca-HepTh,scientific_collaboration,5,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,1.6998090888373554,0.9227326223191933,0.9213831056527425,0.8666872873492113,0.8666872873492113,0.8666872873492113,0.8855952793354198,3233,3233,3233,6466
revision,ca_hepth,ca-HepTh,scientific_collaboration,5,quasi_local_walk,srw,SRW-l3,steps,3.0,True,1.6998090888373554,0.9670621725725173,0.9664685888421188,0.9381379523662233,0.9381379523662233,0.9381379523662233,0.9472116734629458,3233,3233,3233,6466
revision,ca_hepth,ca-HepTh,scientific_collaboration,5,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,1.6998090888373554,0.9660481227659738,0.9657964872574802,0.9381379523662233,0.9381379523662233,0.9381379523662233,0.9470909579377249,3233,3233,3233,6466
revision,ca_hepth,ca-HepTh,scientific_collaboration,5,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,28.89881631033495,0.9825015510811295,0.9791762837786058,0.9474172595112899,0.9474172595112899,0.9474172595112899,0.9549227892021208,3233,3233,3233,6466
revision,ca_hepth,ca-HepTh,scientific_collaboration,5,quasi_local_walk,srw,SRW-l3,steps,5.0,False,28.89881631033495,0.9866333660018457,0.9837602557678993,0.9536034642746675,0.9536034642746675,0.9536034642746675,0.9603733626474528,3233,3233,3233,6466
revision,ca_hepth,ca-HepTh,scientific_collaboration,5,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,28.89881631033495,0.9846807828977164,0.9821892601706669,0.9480358799876276,0.9480358799876276,0.9480358799876276,0.9554645725701236,3233,3233,3233,6466
revision,ca_hepth,ca-HepTh,scientific_collaboration,5,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,95.44639800628647,0.9872924604876815,0.9843318530515182,0.9486545004639654,0.9486545004639654,0.9486545004639654,0.9559427445490835,3233,3233,3233,6466
revision,ca_hepth,ca-HepTh,scientific_collaboration,5,quasi_local_walk,srw,SRW-l3,steps,7.0,False,95.44639800628647,0.9899504793836434,0.9869363543239189,0.9536034642746675,0.9536034642746675,0.9536034642746675,0.9603674294420633,3233,3233,3233,6466
revision,ca_hepth,ca-HepTh,scientific_collaboration,5,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,95.44639800628647,0.9877036518702813,0.9849161269842425,0.9477265697494587,0.9477265697494587,0.9477265697494587,0.9551959128625904,3233,3233,3233,6466
revision,email_eu_core,email-Eu-core,communication,1,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,0.0813672081567347,0.9240202504837864,0.9329720381660322,0.8610742705570292,0.8610742705570292,0.8610742705570292,0.875178962002591,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,1,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,0.08162499498575926,0.9384350246887418,0.9448216387049794,0.8756631299734748,0.8756631299734748,0.8756631299734748,0.8889765313192735,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,1,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.08091579983010888,0.9417281311900096,0.946773540674317,0.8769893899204244,0.8769893899204244,0.8769893899204244,0.8904092740232471,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,1,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,5.380506976041943,0.9493322454010683,0.9545494322059538,0.8879310344827587,0.8879310344827587,0.8879310344827587,0.898122705028219,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,1,quasi_local_walk,srw,SRW-l3,steps,3.0,True,5.380506976041943,0.9553281655838237,0.9595528094196117,0.8958885941644562,0.8958885941644562,0.8958885941644562,0.9065231158297434,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,1,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,5.380506976041943,0.9208893926808875,0.9336398403914754,0.8610742705570292,0.8610742705570292,0.8610742705570292,0.8739402007875787,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,1,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,8.371822711080313,0.9287159090771616,0.936471115148914,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8741856711275128,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,1,quasi_local_walk,srw,SRW-l3,steps,5.0,False,8.371822711080313,0.949821577059322,0.9550129196012074,0.8892572944297082,0.8892572944297082,0.8892572944297082,0.900368578299642,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,1,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,8.371822711080313,0.9128158346034414,0.9267957608053248,0.8570954907161804,0.8570954907161804,0.8570954907161804,0.8693735214653822,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,1,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,8.199504065327346,0.9086972899489815,0.9179097422060242,0.8408488063660478,0.8408488063660478,0.8408488063660478,0.8542886838548173,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,1,quasi_local_walk,srw,SRW-l3,steps,7.0,False,8.199504065327346,0.9434672103307662,0.9494986728605703,0.8809681697612732,0.8809681697612732,0.8809681697612732,0.8927700326530179,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,1,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,8.199504065327346,0.9128113188348803,0.9267867461074095,0.8570954907161804,0.8570954907161804,0.8570954907161804,0.8693735214653822,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,2,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,0.08018281497061253,0.9185457705871533,0.926914161166968,0.8521220159151194,0.8521220159151194,0.8521220159151194,0.8673830536298741,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,2,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,0.0787967350333929,0.9365153480964513,0.941969256362178,0.871684350132626,0.871684350132626,0.8716843501326259,0.8857828040781186,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,2,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.0788925220258534,0.9409778770278494,0.944799321830872,0.8743368700265252,0.8743368700265252,0.8743368700265252,0.8886005249385425,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,2,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,5.075842284131795,0.9457841930347337,0.9493325605611804,0.879973474801061,0.879973474801061,0.879973474801061,0.8937603975847679,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,2,quasi_local_walk,srw,SRW-l3,steps,3.0,True,5.075842284131795,0.9537679033266595,0.9560002488936107,0.8875994694960212,0.8875994694960212,0.8875994694960212,0.9010611027811912,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,2,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,5.075842284131795,0.9119556074898807,0.9266018898324762,0.8524535809018567,0.8524535809018567,0.8524535809018567,0.8631581686135817,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,2,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,7.931666700635105,0.9196407656076859,0.926787130881101,0.8444960212201591,0.8444960212201591,0.8444960212201591,0.8610758081026808,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,2,quasi_local_walk,srw,SRW-l3,steps,5.0,False,7.931666700635105,0.9455437785387575,0.9493791731455228,0.8806366047745358,0.8806366047745358,0.8806366047745358,0.8942769301263244,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,2,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,7.931666700635105,0.9022018782548129,0.9183348621674676,0.8464854111405835,0.8464854111405835,0.8464854111405835,0.857028216918496,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,2,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,8.032136573921889,0.8968164907460376,0.9058586301880686,0.8226127320954907,0.8226127320954907,0.8226127320954907,0.8402180967598126,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,2,quasi_local_walk,srw,SRW-l3,steps,7.0,False,8.032136573921889,0.937180029684064,0.9423594718530348,0.868368700265252,0.868368700265252,0.868368700265252,0.8830223593189878,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,2,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,8.032136573921889,0.9021988413685982,0.9183277163703396,0.8464854111405835,0.8464854111405835,0.8464854111405835,0.857028216918496,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,3,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,0.07797931600362062,0.9224851753084959,0.9306299207058378,0.8544429708222812,0.8544429708222812,0.8544429708222812,0.8697269543041884,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,3,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,0.07814432540908456,0.9383912069849067,0.9442135313693898,0.871684350132626,0.871684350132626,0.8716843501326259,0.8859667354623048,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,3,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.077842575032264,0.9420986699649032,0.9465436658774774,0.8726790450928382,0.8726790450928382,0.8726790450928382,0.8872881359477289,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,3,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,5.093817895743996,0.9500786167365034,0.9525337677391665,0.8826259946949602,0.8826259946949602,0.8826259946949603,0.8965520191305015,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,3,quasi_local_walk,srw,SRW-l3,steps,3.0,True,5.093817895743996,0.9564793411875098,0.9588159678003785,0.8942307692307693,0.8942307692307693,0.8942307692307693,0.9069028773322811,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,3,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,5.093817895743996,0.91826406204562,0.9310904398468997,0.8570954907161804,0.8570954907161804,0.8570954907161804,0.8706920699498661,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,3,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,8.016586853191257,0.9259567487772395,0.9308098848581217,0.8521220159151194,0.8521220159151194,0.8521220159151194,0.8683808049339046,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,3,quasi_local_walk,srw,SRW-l3,steps,5.0,False,8.016586853191257,0.9496009567803367,0.9526462315924265,0.8829575596816976,0.8829575596816976,0.8829575596816976,0.896710172219428,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,3,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,8.016586853191257,0.9087533744887635,0.9223682798725102,0.846816976127321,0.846816976127321,0.846816976127321,0.8610670198300642,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,3,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,8.455417349934578,0.9038653784870082,0.9101287386810573,0.830238726790451,0.830238726790451,0.8302387267904511,0.8476871478029758,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,3,quasi_local_walk,srw,SRW-l3,steps,7.0,False,8.455417349934578,0.9420833272836633,0.9459428142743564,0.875,0.875,0.875,0.8892458966463472,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,3,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,8.455417349934578,0.9087524119430834,0.9223660811657016,0.846816976127321,0.846816976127321,0.846816976127321,0.8610670198300642,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,4,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,0.07963931933045387,0.9254832906653752,0.9331590381801039,0.8587533156498673,0.8587533156498673,0.8587533156498673,0.8736906887054418,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,4,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,0.07978969579562545,0.9418268059342997,0.9467978363845521,0.8829575596816976,0.8829575596816976,0.8829575596816976,0.895851443035508,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,4,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.08028324181213975,0.9456499328928991,0.9490634938154775,0.8809681697612732,0.8809681697612732,0.8809681697612732,0.8946677763014977,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,4,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,5.110394773073494,0.9509048613974754,0.9546991641396195,0.8895888594164456,0.8895888594164456,0.8895888594164456,0.9023740676184024,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,4,quasi_local_walk,srw,SRW-l3,steps,3.0,True,5.110394773073494,0.9575068858983056,0.9600163517825355,0.8968832891246684,0.8968832891246684,0.8968832891246684,0.9092313483368973,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,4,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,5.110394773073494,0.9236469614900286,0.9312473725453637,0.8544429708222812,0.8544429708222812,0.8544429708222812,0.8697927499191591,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,4,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,8.19660115474835,0.9253429717595554,0.9325850108000479,0.855106100795756,0.855106100795756,0.855106100795756,0.8705995438473106,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,4,quasi_local_walk,srw,SRW-l3,steps,5.0,False,8.19660115474835,0.9500197665597891,0.954117606188744,0.8879310344827587,0.8879310344827587,0.8879310344827587,0.9008643407989015,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,4,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,8.19660115474835,0.9130096463315478,0.9218555414447438,0.8458222811671088,0.8458222811671088,0.8458222811671088,0.8613716080239439,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,4,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,8.57127483189106,0.9029888086544141,0.9118826471022804,0.8272546419098143,0.8272546419098143,0.8272546419098143,0.844774879121559,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,4,quasi_local_walk,srw,SRW-l3,steps,7.0,False,8.57127483189106,0.9421015419338382,0.9475848085190215,0.8793103448275862,0.8793103448275862,0.8793103448275863,0.8927492035479926,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,4,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,8.57127483189106,0.9130220214881337,0.9218771987068086,0.8458222811671088,0.8458222811671088,0.8458222811671088,0.8613716080239439,3016,3016,3016,6032
revision,email_eu_core,email-Eu-core,communication,5,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,0.08196646394208074,0.925445382327005,0.931557579707873,0.8580431177446103,0.8580431177446103,0.8580431177446103,0.8732001769504867,3015,3015,3015,6030
revision,email_eu_core,email-Eu-core,communication,5,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,0.08074207091704011,0.9416672846460514,0.9454559155576456,0.8766169154228856,0.8766169154228856,0.8766169154228854,0.8905786295510538,3015,3015,3015,6030
revision,email_eu_core,email-Eu-core,communication,5,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.08078347472473979,0.9454567455655885,0.9478846783220436,0.8776119402985074,0.8776119402985074,0.8776119402985074,0.891904176747308,3015,3015,3015,6030
revision,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,5.153056042268872,0.9514582253722554,0.9540775943389739,0.8849087893864013,0.8849087893864013,0.8849087893864013,0.898554123112588,3015,3015,3015,6030
revision,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,srw,SRW-l3,steps,3.0,True,5.153056042268872,0.9591029218005587,0.9605893693500438,0.8965174129353234,0.8965174129353234,0.8965174129353234,0.9091347404696062,3015,3015,3015,6030
revision,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,5.153056042268872,0.9204171498422745,0.9326997956596235,0.8623548922056384,0.8623548922056384,0.8623548922056384,0.87549987930514,3015,3015,3015,6030
revision,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,8.302824039943516,0.9287296403822415,0.9336150645336061,0.8633499170812604,0.8633499170812604,0.8633499170812604,0.8781242799261212,3015,3015,3015,6030
revision,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,srw,SRW-l3,steps,5.0,False,8.302824039943516,0.9520603861273428,0.9546297258868729,0.8882255389718077,0.8882255389718077,0.8882255389718077,0.901424076304476,3015,3015,3015,6030
revision,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,8.302824039943516,0.9110994337140351,0.9245276657068445,0.8530679933665009,0.8530679933665009,0.8530679933665009,0.8666557313260961,3015,3015,3015,6030
revision,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,8.355112225282937,0.9085070459525286,0.9144549227329356,0.8384742951907131,0.8384742951907131,0.8384742951907131,0.8551273725243452,3015,3015,3015,6030
revision,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,srw,SRW-l3,steps,7.0,False,8.355112225282937,0.9448809920690249,0.9483734451017438,0.87893864013267,0.87893864013267,0.87893864013267,0.8928644278852815,3015,3015,3015,6030
revision,email_eu_core,email-Eu-core,communication,5,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,8.355112225282937,0.9110964816592881,0.9245213952349914,0.8530679933665009,0.8530679933665009,0.8530679933665009,0.8666557313260961,3015,3015,3015,6030
revision,email_univ,email-univ,communication,1,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,0.01970305573195219,0.9274326735582851,0.9278850790895061,0.8657407407407407,0.8657407407407407,0.8657407407407407,0.8859972868314273,864,864,864,1728
revision,email_univ,email-univ,communication,1,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,0.01964905997738242,0.9285110457222219,0.9279339741941016,0.8657407407407407,0.8657407407407407,0.8657407407407407,0.8861864982499208,864,864,864,1728
revision,email_univ,email-univ,communication,1,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.01964414119720459,0.9285110457222219,0.9279339741941016,0.8657407407407407,0.8657407407407407,0.8657407407407407,0.8861864982499208,864,864,864,1728
revision,email_univ,email-univ,communication,1,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,0.6630488950759172,0.9285409033029908,0.9233673053840876,0.8553240740740741,0.8553240740740741,0.8553240740740741,0.8778455186474652,864,864,864,1728
revision,email_univ,email-univ,communication,1,quasi_local_walk,srw,SRW-l3,steps,3.0,True,0.6630488950759172,0.9382599643186673,0.9336413055126886,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.8907919994872888,864,864,864,1728
revision,email_univ,email-univ,communication,1,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,0.6630488950759172,0.9265069794476403,0.9247377079046639,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.8817003109892765,864,864,864,1728
revision,email_univ,email-univ,communication,1,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,3.1951634800061584,0.9366524399949743,0.9350123778292183,0.8576388888888888,0.8576388888888888,0.8576388888888888,0.8790328845297597,864,864,864,1728
revision,email_univ,email-univ,communication,1,quasi_local_walk,srw,SRW-l3,steps,5.0,False,3.1951634800061584,0.9486351535143949,0.9446547603737997,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.8908999118719308,864,864,864,1728
revision,email_univ,email-univ,communication,1,quasi_local_walk,pfp,PFP-l3,steps,5.0,False,3.1951634800061584,0.9287672471738142,0.926002282664609,0.8530092592592593,0.8530092592592593,0.8530092592592593,0.8745850995219802,864,864,864,1728
revision,email_univ,email-univ,communication,1,quasi_local_walk,lrw,LRW-l3,steps,7.0,False,3.741379924118519,0.9260518621874926,0.9263251243141288,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8749290662356535,864,864,864,1728
revision,email_univ,email-univ,communication,1,quasi_local_walk,srw,SRW-l3,steps,7.0,False,3.741379924118519,0.9477345653560794,0.9442863725994514,0.8738425925925926,0.8738425925925926,0.8738425925925926,0.8935360894808233,864,864,864,1728
revision,email_univ,email-univ,communication,1,quasi_local_walk,pfp,PFP-l3,steps,7.0,False,3.741379924118519,0.9279772693401565,0.9244992605452673,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8755072728495029,864,864,864,1728
revision,email_univ,email-univ,communication,2,quasi_local_path,lpi,LPI-beta-0.001,beta,0.1,False,0.02387575339525938,0.925102803697875,0.9236024037637174,0.8645833333333334,0.8645833333333334,0.8645833333333333,0.8849195221468078,864,864,864,1728
revision,email_univ,email-univ,communication,2,quasi_local_path,lpi,LPI-beta-0.001,beta,0.01,False,0.04013172397390008,0.9266156671472677,0.9240129886831275,0.8645833333333334,0.8645833333333334,0.8645833333333333,0.8851853886312154,864,864,864,1728
revision,email_univ,email-univ,communication,2,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,0.019567294977605343,0.9266156671472677,0.9240129886831275,0.8645833333333334,0.8645833333333334,0.8645833333333333,0.8851853886312154,864,864,864,1728
revision,email_univ,email-univ,communication,2,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,0.6788861230015755,0.9310370946571269,0.9232574588477366,0.8668981481481481,0.8668981481481481,0.8668981481481481,0.8876875382289,864,864,864,1728
revision,email_univ,email-univ,communication,2,quasi_local_walk,srw,SRW-l3,steps,3.0,True,0.6788861230015755,0.9359464132694195,0.9306787980109739,0.875,0.875,0.875,0.894252912775633,864,864,864,1728
revision,email_univ,email-univ,communication,2,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,0.6788861230015755,0.9095010536123938,0.916652600951646,0.8611111111111112,0.8611111111111112,0.8611111111111112,0.872042704126541,864,864,864,1728
revision,email_univ,email-univ,communication,2,quasi_local_walk,lrw,LRW-l3,steps,5.0,False,3.1819482832215726,0.9430144246655116,0.9412026320301785,0.8657407407407407,0.8657407407407407,0.8657407407407407,0.8863945355241728,864,864,864,1728
