benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary,method,family_scoring_seconds
standard,socfb_middlebury45,socfb-Middlebury45,social,4,quasi_local_path,fl,0.9474728426991854,0.9512099674629757,0.8832483133124898,0.8832483133124898,0.8832483133124899,0.8930094496395169,24308,24308,24308,48616,20701,6722,34637,0.7124609182162251,1915,0.0016479107286687762,3,2,1,3,False,FL-l3,70.99664188269526
standard,socfb_middlebury45,socfb-Middlebury45,social,5,quasi_local_path,lpi,0.9472340515603086,0.9505027433014859,0.8805282428929938,0.8805282428929938,0.8805282428929938,0.8906389872155402,24307,24307,24307,48614,19727,7411,36298,0.7466573415065619,1949,5.315,1,1,0,1,False,LPI-beta-0.001,71.88176978286356
standard,socfb_middlebury45,socfb-Middlebury45,social,5,quasi_local_path,ora_cni,0.9177991772195335,0.927866921045202,0.8533755708232197,0.8533755708232197,0.8533755708232197,0.8639187737063301,24307,24307,24307,48614,46478,133,2269,0.04667379767145267,1949,2.307002958726725,1,1,0,1,False,ORA-CNI-beta-0.001,71.88176978286356
standard,socfb_middlebury45,socfb-Middlebury45,social,5,quasi_local_path,fl,0.9474854017196235,0.9506007333757889,0.8805282428929938,0.8805282428929938,0.8805282428929938,0.890669526213769,24307,24307,24307,48614,20716,6716,34614,0.7120171144114864,1949,0.0016470068024172478,1,1,0,1,False,FL-l3,71.88176978286356
standard,ca_grqc,ca-GrQc,scientific_collaboration,1,quasi_local_path,lpi,0.9825042429310553,0.9823783080717694,0.9681597409606044,0.9681597409606044,0.9681597409606044,0.9732351077916478,1853,1853,1853,3706,881,156,2981,0.8043712898003238,1860,0.0,1860,59,1801,7,True,LPI-beta-0.001,0.7955046892166138
standard,ca_grqc,ca-GrQc,scientific_collaboration,1,quasi_local_path,ora_cni,0.9822463848631449,0.9820227055555831,0.9681597409606044,0.9681597409606044,0.9681597409606044,0.9731838921476593,1853,1853,1853,3706,1673,63,2096,0.565569347004857,1860,0.0,1860,59,1801,7,True,ORA-CNI-beta-0.001,0.7955046892166138
standard,ca_grqc,ca-GrQc,scientific_collaboration,1,quasi_local_path,fl,0.9825042429310553,0.9823783080717694,0.9681597409606044,0.9681597409606044,0.9681597409606044,0.9732351077916478,1853,1853,1853,3706,881,156,2981,0.8043712898003238,1860,0.0,1860,59,1801,7,True,FL-l3,0.7955046892166138
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,quasi_local_path,lpi,0.9822361050407562,0.9820869237003981,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9723803093347447,1853,1853,1853,3706,868,180,3018,0.8143550998381004,1872,0.0,1872,62,1810,19,True,LPI-beta-0.001,0.800887709017843
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,quasi_local_path,ora_cni,0.9819497524975999,0.9817910251283708,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9723350244316518,1853,1853,1853,3706,1692,50,2064,0.5569347004856988,1872,0.0,1872,62,1810,19,True,ORA-CNI-beta-0.001,0.800887709017843
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,quasi_local_path,fl,0.9822361050407562,0.9820869237003981,0.9670804101457097,0.9670804101457097,0.9670804101457097,0.9723803093347447,1853,1853,1853,3706,868,180,3018,0.8143550998381004,1872,0.0,1872,62,1810,19,True,FL-l3,0.800887709017843
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_path,lpi,0.9868960762914111,0.9868651322850098,0.9757150566648678,0.9757150566648678,0.9757150566648678,0.9795990939605281,1853,1853,1853,3706,892,185,2999,0.8092282784673502,1850,0.001,54,22,32,51,True,LPI-beta-0.001,0.7700844719074667
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_path,ora_cni,0.9868049545230146,0.986669856701797,0.9757150566648678,0.9757150566648678,0.9757150566648678,0.9795677800709263,1853,1853,1853,3706,1710,65,2061,0.5561252023745278,1850,0.00717942583732057,1,0,1,1,False,ORA-CNI-beta-0.001,0.7700844719074667
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,quasi_local_path,fl,0.9868960762914111,0.9868651322850098,0.9757150566648678,0.9757150566648678,0.9757150566648678,0.9795990939605281,1853,1853,1853,3706,892,185,2999,0.8092282784673502,1850,2.8954991203473673e-08,54,22,32,51,True,FL-l3,0.7700844719074667
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_path,lpi,0.978656571367458,0.9786944290977801,0.9627630868861305,0.9627630868861305,0.9627630868861305,0.9685797600719002,1853,1853,1853,3706,899,153,2960,0.7987048030221263,1863,0.0,1863,69,1794,10,True,LPI-beta-0.001,0.7229038062505424
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,quasi_local_path,ora_cni,0.9784653731956935,0.9785320634935428,0.9627630868861305,0.9627630868861305,0.9627630868861305,0.9685203167807149,1853,1853,1853,3706,1686,53,2073,0.559363194819212,1863,0.0,1863,69,1794,10,True,ORA-CNI-beta-0.001,0.7229038062505424
