benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,method,family_scoring_seconds
revision,ca_grqc,ca-GrQc,scientific_collaboration,1,local_bayesian,lnb_ra,0.9799012189614487,0.9653985063529366,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.9488901043083732,1853,1853,1853,3706,LNB-RA,0.042801558040082455
revision,ca_grqc,ca-GrQc,scientific_collaboration,2,local_bayesian,lnb_ra,0.9809715543935248,0.9683558902600734,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493591399785161,1853,1853,1853,3706,LNB-RA,0.03984041605144739
revision,ca_grqc,ca-GrQc,scientific_collaboration,3,local_bayesian,lnb_ra,0.9823734389125769,0.9720295758777425,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9556987494039226,1853,1853,1853,3706,LNB-RA,0.0380332893691957
revision,ca_grqc,ca-GrQc,scientific_collaboration,4,local_bayesian,lnb_ra,0.9761603703248611,0.962176823278364,0.9325418240690772,0.9325418240690772,0.9325418240690772,0.9433591837335239,1853,1853,1853,3706,LNB-RA,0.03407336072996259
revision,ca_grqc,ca-GrQc,scientific_collaboration,5,local_bayesian,lnb_ra,0.9768974170875516,0.9651611467700603,0.9330814894765246,0.9330814894765246,0.9330814894765246,0.9438999550438693,1853,1853,1853,3706,LNB-RA,0.034111612010747194
revision,ca_hepth,ca-HepTh,scientific_collaboration,1,local_bayesian,lnb_ra,0.9595390475176041,0.9380340740332789,0.891156462585034,0.891156462585034,0.891156462585034,0.9068558510416036,3234,3234,3234,6468,LNB-RA,0.05769291613250971
revision,ca_hepth,ca-HepTh,scientific_collaboration,2,local_bayesian,lnb_ra,0.962124560831426,0.9399274158418076,0.8945578231292517,0.8945578231292517,0.8945578231292517,0.9098453328961735,3234,3234,3234,6468,LNB-RA,0.056916582863777876
revision,ca_hepth,ca-HepTh,scientific_collaboration,3,local_bayesian,lnb_ra,0.9580213809533845,0.9360071599337436,0.8868274582560297,0.8868274582560297,0.8868274582560297,0.9031550769019604,3234,3234,3234,6468,LNB-RA,0.052003925666213036
revision,ca_hepth,ca-HepTh,scientific_collaboration,4,local_bayesian,lnb_ra,0.9569616342529416,0.9332467455976601,0.8815708101422387,0.8815708101422387,0.8815708101422387,0.8986151014055233,3234,3234,3234,6468,LNB-RA,0.0594037976115942
revision,ca_hepth,ca-HepTh,scientific_collaboration,5,local_bayesian,lnb_ra,0.9575417340969026,0.9351453064491423,0.8855552118775132,0.8855552118775132,0.8855552118775132,0.9020401536817351,3233,3233,3233,6466,LNB-RA,0.06751013780012727
revision,email_eu_core,email-Eu-core,communication,1,local_bayesian,lnb_ra,0.9523349960397519,0.9523080155175931,0.8925729442970822,0.8925729442970822,0.8925729442970822,0.9045686123790637,3016,3016,3016,6032,LNB-RA,0.05134680820629001
revision,email_eu_core,email-Eu-core,communication,2,local_bayesian,lnb_ra,0.9521608919392659,0.9503394583441803,0.8859416445623343,0.8859416445623343,0.8859416445623343,0.8998399801678802,3016,3016,3016,6032,LNB-RA,0.050514223985373974
revision,email_eu_core,email-Eu-core,communication,3,local_bayesian,lnb_ra,0.9531409706878078,0.9528029444202097,0.8905835543766578,0.8905835543766578,0.8905835543766578,0.9037375896274981,3016,3016,3016,6032,LNB-RA,0.05060837930068374
revision,email_eu_core,email-Eu-core,communication,4,local_bayesian,lnb_ra,0.9541127402391526,0.9522198473745682,0.894893899204244,0.894893899204244,0.894893899204244,0.9075982765567413,3016,3016,3016,6032,LNB-RA,0.053603861946612597
revision,email_eu_core,email-Eu-core,communication,5,local_bayesian,lnb_ra,0.9568918423497443,0.9559586258865981,0.896849087893864,0.896849087893864,0.896849087893864,0.9093961991167904,3015,3015,3015,6030,LNB-RA,0.05663182493299246
revision,email_univ,email-univ,communication,1,local_bayesian,lnb_ra,0.9018165406055929,0.8613368323473937,0.7974537037037037,0.7974537037037037,0.7974537037037037,0.8298210772491458,864,864,864,1728,LNB-RA,0.010528283193707466
revision,email_univ,email-univ,communication,2,local_bayesian,lnb_ra,0.8903448708064459,0.8535765764317558,0.7858796296296297,0.7858796296296297,0.7858796296296298,0.820093943628647,864,864,864,1728,LNB-RA,0.010402219835668802
revision,email_univ,email-univ,communication,3,local_bayesian,lnb_ra,0.8989939286394644,0.8597366898148149,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8201243451991362,864,864,864,1728,LNB-RA,0.011351473163813353
revision,email_univ,email-univ,communication,4,local_bayesian,lnb_ra,0.8952603902164891,0.8573508766289438,0.7893518518518519,0.7893518518518519,0.7893518518518517,0.823380347171168,864,864,864,1728,LNB-RA,0.010479776188731194
revision,email_univ,email-univ,communication,5,local_bayesian,lnb_ra,0.8954546477056534,0.8557015665259966,0.7891077636152954,0.7891077636152954,0.7891077636152953,0.8228541497121439,863,863,863,1726,LNB-RA,0.01055944012477994
revision,power_grid,power-grid,infrastructure,1,local_bayesian,lnb_ra,0.7506183467885948,0.6706674820419676,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6791924565538517,331,331,331,662,LNB-RA,0.016259497962892056
revision,power_grid,power-grid,infrastructure,2,local_bayesian,lnb_ra,0.7664570927893379,0.6954299431367001,0.6193353474320241,0.6193353474320241,0.6193353474320241,0.6822715525099865,331,331,331,662,LNB-RA,0.05729309096932411
revision,power_grid,power-grid,infrastructure,3,local_bayesian,lnb_ra,0.7737589308126394,0.6918429003021148,0.6132930513595166,0.6132930513595166,0.6132930513595166,0.678763519314789,331,331,331,662,LNB-RA,0.014169859699904919
revision,power_grid,power-grid,infrastructure,4,local_bayesian,lnb_ra,0.7613617033566324,0.6826608008324131,0.6163141993957704,0.6163141993957704,0.6163141993957704,0.6787026512677534,331,331,331,662,LNB-RA,0.018975296057760715
revision,power_grid,power-grid,infrastructure,5,local_bayesian,lnb_ra,0.7398809354894796,0.6654407713498622,0.5848484848484848,0.5848484848484848,0.5848484848484848,0.6515671908014902,330,330,330,660,LNB-RA,0.02465163730084896
revision,power_1138_bus,power-1138-bus,infrastructure,1,local_bayesian,lnb_ra,0.7328174380417514,0.6846153846153846,0.5692307692307692,0.5692307692307692,0.5692307692307692,0.667317950401946,65,65,65,130,LNB-RA,0.003526369109749794
revision,power_1138_bus,power-1138-bus,infrastructure,2,local_bayesian,lnb_ra,0.7736710104536627,0.6953125,0.65625,0.65625,0.65625,0.7324234713353902,64,64,64,128,LNB-RA,0.004287861753255129
revision,power_1138_bus,power-1138-bus,infrastructure,3,local_bayesian,lnb_ra,0.8200925650800157,0.7578125,0.6875,0.6875,0.6875,0.7663865887570379,64,64,64,128,LNB-RA,0.005680969916284084
revision,power_1138_bus,power-1138-bus,infrastructure,4,local_bayesian,lnb_ra,0.8225514851744017,0.7109375,0.671875,0.671875,0.671875,0.7533919800580622,64,64,64,128,LNB-RA,0.025004995055496693
revision,power_1138_bus,power-1138-bus,infrastructure,5,local_bayesian,lnb_ra,0.7451602695300273,0.6640625,0.59375,0.59375,0.59375,0.6853416786544688,64,64,64,128,LNB-RA,0.003680319059640169
