benchmark,network_id,network,domain,fold,family,method_id,method,parameter,parameter_value,is_primary,configuration_scoring_seconds,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary
standard,ego_facebook,ego-Facebook,social,5,enhanced_local,lit,LIT-i6,iterations,6.0,False,35.769102305173874,0.9870610905247383,0.9874700672544554,0.9393669457806283,0.9393669457806283,0.9393669457806283,0.9459569762051767,16839,16839,16839,33678,18971,12,14719,0.43705089375853673,14697,0.007912590490391731,1,0,1,1,False
standard,ego_facebook,ego-Facebook,social,5,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,49.51889045210555,0.9942603227147259,0.9950342639364451,0.9717916740899103,0.9717916740899103,0.9717916740899103,0.974739249286229,16839,16839,16839,33678,20320,191,13549,0.4023101134271631,11954,4.5294345538732574e-07,1,0,1,1,False
standard,ego_facebook,ego-Facebook,social,5,quasi_local_walk,srw,SRW-l3,steps,3.0,True,49.51889045210555,0.9954464271538837,0.9960633505988484,0.974404655858424,0.974404655858424,0.974404655858424,0.9771281198217195,16839,16839,16839,33678,20327,190,13541,0.4020725696300255,11949,1.0369236835313127e-06,1,0,1,1,False
standard,ego_facebook,ego-Facebook,social,5,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,49.51889045210555,0.9838689597826238,0.9895852477754858,0.9612803610665717,0.9612803610665717,0.9612803610665717,0.9643284852505912,16839,16839,16839,33678,21303,217,12592,0.37389393669457804,11949,0.002063150717273674,1,1,0,1,False
standard,ego_facebook,ego-Facebook,social,5,quasi_local_walk,lrw,LRW-l5,steps,5.0,False,222.03413181193173,0.9924687481923133,0.993533196694513,0.965496763465764,0.965496763465764,0.965496763465764,0.9690570038424431,16839,16839,16839,33678,29760,271,4189,0.12438387077617435,2735,4.3590287261457817e-07,1,1,0,1,False
standard,ego_facebook,ego-Facebook,social,5,quasi_local_walk,srw,SRW-l5,steps,5.0,False,222.03413181193173,0.9946524840514013,0.9954181319053733,0.9728606211770295,0.9728606211770295,0.9728606211770295,0.9757007999303583,16839,16839,16839,33678,29758,273,4193,0.12450264267474316,2735,2.0463845173521726e-06,1,1,0,1,False
standard,ego_facebook,ego-Facebook,social,5,quasi_local_walk,pfp,PFP-l5,steps,5.0,False,222.03413181193173,0.9830953530697136,0.9890521901983518,0.9597363263851773,0.9597363263851773,0.9597363263851773,0.9629002155937914,16839,16839,16839,33678,30460,283,3501,0.103955104222341,2735,0.002179672601337939,1,1,0,1,False
standard,ego_facebook,ego-Facebook,social,5,quasi_local_walk,lrw,LRW-l7,steps,7.0,False,267.3044953220524,0.9907669113731327,0.9919493209852032,0.9593206247401864,0.9593206247401864,0.9593206247401864,0.9635142555489167,16839,16839,16839,33678,33174,86,590,0.017518855038897798,306,3.9353215586889533e-07,1,1,0,1,False
standard,ego_facebook,ego-Facebook,social,5,quasi_local_walk,srw,SRW-l7,steps,7.0,False,267.3044953220524,0.9939732526626872,0.9948537872892774,0.9709008848506443,0.9709008848506443,0.9709008848506443,0.9739234287611794,16839,16839,16839,33678,33174,86,590,0.017518855038897798,306,3.0662086640930326e-06,1,0,1,1,False
standard,ego_facebook,ego-Facebook,social,5,quasi_local_walk,pfp,PFP-l7,steps,7.0,False,267.3044953220524,0.9830972824434993,0.9890549145671279,0.9597363263851773,0.9597363263851773,0.9597363263851773,0.9629002155937914,16839,16839,16839,33678,33298,69,449,0.013332145614347646,306,0.002179672601337939,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,1,quasi_local_path,lpi,LPI-beta-0.1,beta,0.1,False,69.55232107127085,0.9096004283277688,0.9184920574515593,0.8400115188415337,0.8400115188415337,0.8400115188415337,0.8516226082400266,24308,24308,24308,48616,4572,3453,47497,0.9769828862925786,1977,44.1,24,12,12,7,True
standard,socfb_middlebury45,socfb-Middlebury45,social,1,quasi_local_path,lpi,LPI-beta-0.01,beta,0.01,False,81.86530145816505,0.9348398053342524,0.9406861877530281,0.8679858482804015,0.8679858482804015,0.8679858482804015,0.8784443515835201,24308,24308,24308,48616,7841,5633,46408,0.9545828533816028,1977,9.06,11,8,3,6,True
standard,socfb_middlebury45,socfb-Middlebury45,social,1,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,73.24472909094766,0.9460570791121634,0.9495244654748727,0.8796692446931051,0.8796692446931051,0.8796692446931051,0.8897614502923281,24308,24308,24308,48616,19582,7526,36560,0.752015797268389,1977,5.34,6,3,3,2,True
standard,socfb_middlebury45,socfb-Middlebury45,social,1,quasi_local_path,ora_cni,ORA-CNI-beta-0.1,beta,0.1,False,72.30204591993243,0.916119629357883,0.9270121235881608,0.8529702155668916,0.8529702155668916,0.8529702155668916,0.8633681191471354,24308,24308,24308,48616,46478,112,2250,0.046281059733421094,1977,2.2971345097757507,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,1,quasi_local_path,ora_cni,ORA-CNI-beta-0.01,beta,0.01,False,84.10735803283751,0.9160845229835957,0.9269848963492456,0.8529290768471285,0.8529290768471285,0.8529290768471285,0.8633285491763077,24308,24308,24308,48616,46478,112,2250,0.046281059733421094,1977,2.2934395170921773,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,1,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,beta,0.001,True,70.49861129093915,0.9160806795697232,0.9269821394389899,0.8528879381273655,0.8528879381273655,0.8528879381273655,0.8632917545025254,24308,24308,24308,48616,46478,112,2250,0.046281059733421094,1977,2.2931548605102363,1,0,1,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,1,enhanced_local,lit,LIT-i2,iterations,2.0,True,10.066862991079688,0.9491062518527944,0.9506896061525056,0.8835774230705941,0.8835774230705941,0.8835774230705941,0.8937052623502648,24308,24308,24308,48616,34709,104,14011,0.28819730129998355,13684,0.04306392236031854,1,0,1,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,1,enhanced_local,lit,LIT-i4,iterations,4.0,False,22.405755432788283,0.9454287003633279,0.9469572336911343,0.8786407766990292,0.8786407766990292,0.8786407766990291,0.8890975948628691,24308,24308,24308,48616,34933,1,13684,0.28147112061872637,13684,0.039093353269627804,1,0,1,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,1,enhanced_local,lit,LIT-i6,iterations,6.0,False,29.71913298778236,0.9445915522689201,0.9460783124237795,0.8770775053480335,0.8770775053480335,0.8770775053480335,0.8876610479831843,24308,24308,24308,48616,34932,2,13686,0.2815122593384894,13684,0.03834767109539195,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,1,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,222.9519100789912,0.9304066010635507,0.9376045552714167,0.8645713345400691,0.8645713345400691,0.8645713345400691,0.8749731315989346,24308,24308,24308,48616,46503,99,2212,0.045499424057923316,1979,4.0584067059575293e-07,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,1,quasi_local_walk,srw,SRW-l3,steps,3.0,True,222.9519100789912,0.9504193520918426,0.9543010705828869,0.8880204048050024,0.8880204048050024,0.8880204048050024,0.8974059527423389,24308,24308,24308,48616,46505,99,2210,0.04545828533816028,1977,9.183790726996302e-07,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,1,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,222.9519100789912,0.916354474018338,0.9336333038983096,0.8617739015961823,0.8617739015961823,0.8617739015961824,0.870108726547821,24308,24308,24308,48616,46624,16,2008,0.04130327464209314,1977,0.0013784350363712954,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,1,quasi_local_walk,lrw,LRW-l5,steps,5.0,False,313.3246810436249,0.877222612520748,0.8916655969606657,0.8094454500575942,0.8094454500575942,0.8094454500575943,0.821586091451374,24308,24308,24308,48616,48614,1,3,6.170807964456147e-05,3,3.3524048555519345e-07,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,1,quasi_local_walk,srw,SRW-l5,steps,5.0,False,313.3246810436249,0.9356836980665256,0.9421571846915818,0.871523778180023,0.871523778180023,0.871523778180023,0.8815545797536356,24308,24308,24308,48616,48614,1,3,6.170807964456147e-05,3,1.6929088473229577e-06,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,1,quasi_local_walk,pfp,PFP-l5,steps,5.0,False,313.3246810436249,0.906534987498892,0.9250011936456741,0.8520240250123416,0.8520240250123416,0.8520240250123415,0.8606120410710454,24308,24308,24308,48616,48613,2,5,0.00010284679940760244,3,0.0014692251179021668,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,1,quasi_local_walk,lrw,LRW-l7,steps,7.0,False,293.3349707410671,0.8404292345902671,0.8587535854049435,0.7743129833799572,0.7743129833799572,0.7743129833799572,0.7871534294490128,24308,24308,24308,48616,48616,0,0,0.0,1,3.035867967954771e-07,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,1,quasi_local_walk,srw,SRW-l7,steps,7.0,False,293.3349707410671,0.9216058397632292,0.9303564410454188,0.8567549777850914,0.8567549777850914,0.8567549777850914,0.8672878240541136,24308,24308,24308,48616,48616,0,0,0.0,1,2.3767624650474274e-06,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,1,quasi_local_walk,pfp,PFP-l7,steps,7.0,False,293.3349707410671,0.9065337094488416,0.9249994657111309,0.8520240250123416,0.8520240250123416,0.8520240250123415,0.8606120044688983,24308,24308,24308,48616,48615,1,2,4.1138719763040976e-05,2,0.0014692251179021668,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_path,lpi,LPI-beta-0.1,beta,0.1,False,69.80269700614735,0.910966671037486,0.919464524119448,0.8419450386703966,0.8419450386703966,0.8419450386703966,0.8534686171077637,24308,24308,24308,48616,4610,3424,47430,0.9756047391805167,1899,44.400000000000006,11,3,8,11,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_path,lpi,LPI-beta-0.01,beta,0.01,False,71.11701737996191,0.9358799414712249,0.941791522602169,0.8723054138555209,0.8723054138555209,0.8723054138555209,0.8823408324208685,24308,24308,24308,48616,7865,5654,46405,0.9545211453019582,1899,9.11,7,4,3,7,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,70.4008924732916,0.94672458341459,0.9505042289006296,0.8836597005101201,0.8836597005101201,0.8836597005101201,0.893323127652973,24308,24308,24308,48616,19694,7425,36347,0.7476345236136251,1899,5.364,2,2,0,2,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_path,ora_cni,ORA-CNI-beta-0.1,beta,0.1,False,69.91024498129264,0.9184587779251745,0.9285163794587853,0.8553562613131479,0.8553562613131479,0.8553562613131479,0.8656881604615385,24308,24308,24308,48616,46513,132,2235,0.04597251933519829,1899,2.332033664439927,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_path,ora_cni,ORA-CNI-beta-0.01,beta,0.01,False,69.48636952228844,0.9184251085093003,0.9284892029916981,0.8553562613131479,0.8553562613131479,0.8553562613131479,0.8656852689587741,24308,24308,24308,48616,46513,132,2235,0.04597251933519829,1899,2.328137666845199,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,beta,0.001,True,71.56552777206525,0.9184217561704062,0.9284865628566468,0.8553562613131479,0.8553562613131479,0.8553562613131479,0.8656849622737038,24308,24308,24308,48616,46513,132,2235,0.04597251933519829,1899,2.327892199517651,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,enhanced_local,lit,LIT-i2,iterations,2.0,True,9.170464354101568,0.9502328762158221,0.9523597995882962,0.8885140694421589,0.8885140694421589,0.888514069442159,0.8981172983996104,24308,24308,24308,48616,34736,102,13982,0.28760078986341947,13613,0.04318780817545065,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,enhanced_local,lit,LIT-i4,iterations,4.0,False,18.749600070994347,0.9467926075910468,0.9488075258010923,0.8824255389172289,0.8824255389172289,0.8824255389172289,0.8925145115606123,24308,24308,24308,48616,35003,2,13615,0.28005183478690143,13613,0.03962095500986441,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,enhanced_local,lit,LIT-i6,iterations,6.0,False,28.16063781408593,0.9460088252070913,0.947961545295687,0.8804920190883659,0.8804920190883659,0.8804920190883659,0.8907579622789473,24308,24308,24308,48616,35003,2,13615,0.28005183478690143,13613,0.038883993628352057,1,0,1,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,170.1287562502548,0.931753570211876,0.9389550071975498,0.8682738193187428,0.8682738193187428,0.8682738193187428,0.8783345669640023,24308,24308,24308,48616,46547,112,2181,0.04486177390159618,1904,4.0483822858920707e-07,1,0,1,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_walk,srw,SRW-l3,steps,3.0,True,170.1287562502548,0.9514356840327405,0.9556655118400037,0.8921342767813065,0.8921342767813065,0.8921342767813064,0.9010943388567664,24308,24308,24308,48616,46552,112,2176,0.04475892710218858,1899,9.159027464364073e-07,1,0,1,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,170.1287562502548,0.9171367787758797,0.9346774739263647,0.8640365311831496,0.8640365311831496,0.8640365311831496,0.8722169765495743,24308,24308,24308,48616,46699,18,1935,0.03980171137074214,1899,0.001378512242240058,1,0,1,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_walk,lrw,LRW-l5,steps,5.0,False,274.2951632225886,0.8780363443038665,0.8918067663357816,0.8105561954911963,0.8105561954911963,0.8105561954911963,0.8226490658554605,24308,24308,24308,48616,48616,0,0,0.0,1,3.3265735801234626e-07,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_walk,srw,SRW-l5,steps,5.0,False,274.2951632225886,0.9369371903643371,0.9435184772491709,0.8749382919203554,0.8749382919203554,0.8749382919203554,0.8846520788382426,24308,24308,24308,48616,48616,0,0,0.0,1,1.7022347770515206e-06,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_walk,pfp,PFP-l5,steps,5.0,False,274.2951632225886,0.9074022173647932,0.9261502548854073,0.8541632384400197,0.8541632384400197,0.8541632384400197,0.8626145844439674,24308,24308,24308,48616,48615,1,2,4.1138719763040976e-05,2,0.0014619294765272494,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_walk,lrw,LRW-l7,steps,7.0,False,247.4739427352324,0.8401503043765772,0.8577757166145649,0.775094619055455,0.775094619055455,0.775094619055455,0.7878614573903863,24308,24308,24308,48616,48616,0,0,0.0,1,2.990676181784248e-07,1,0,1,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_walk,srw,SRW-l7,steps,7.0,False,247.4739427352324,0.9227589667409034,0.9314258226708207,0.8575366134605891,0.8575366134605891,0.8575366134605891,0.8680458721294531,24308,24308,24308,48616,48616,0,0,0.0,1,2.3891548024275823e-06,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,2,quasi_local_walk,pfp,PFP-l7,steps,7.0,False,247.4739427352324,0.9074010341293732,0.9261477078320406,0.8541632384400197,0.8541632384400197,0.8541632384400197,0.8626145786344911,24308,24308,24308,48616,48615,1,2,4.1138719763040976e-05,2,0.0014619294765272494,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,3,quasi_local_path,lpi,LPI-beta-0.1,beta,0.1,False,71.6584009709768,0.911180765903725,0.918792429508868,0.8409165706763205,0.8409165706763205,0.8409165706763206,0.8526452216317889,24308,24308,24308,48616,4566,3439,47489,0.9768183314135264,1946,44.1,25,14,11,7,True
standard,socfb_middlebury45,socfb-Middlebury45,social,3,quasi_local_path,lpi,LPI-beta-0.01,beta,0.01,False,74.34841424087062,0.9357694274645049,0.9408675159516282,0.8688909001151884,0.8688909001151884,0.8688909001151884,0.8793720189346753,24308,24308,24308,48616,7833,5616,46399,0.9543977291426691,1946,8.99,20,12,8,6,True
standard,socfb_middlebury45,socfb-Middlebury45,social,3,quasi_local_path,lpi,LPI-beta-0.001,beta,0.001,True,69.25126942386851,0.9463929316830674,0.9495115499680488,0.8792167187757117,0.8792167187757117,0.8792167187757117,0.8894175935926848,24308,24308,24308,48616,19728,7421,36309,0.7468528879381273,1946,5.333,5,1,4,3,True
standard,socfb_middlebury45,socfb-Middlebury45,social,3,quasi_local_path,ora_cni,ORA-CNI-beta-0.1,beta,0.1,False,71.4754291139543,0.9179018665911902,0.9273646323893555,0.8527233832483133,0.8527233832483133,0.8527233832483134,0.8634032240812866,24308,24308,24308,48616,46503,122,2235,0.04597251933519829,1946,2.327444575819082,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,3,quasi_local_path,ora_cni,ORA-CNI-beta-0.01,beta,0.01,False,72.38528222683817,0.9178668249661306,0.9273368263516022,0.8526822445285502,0.8526822445285502,0.8526822445285502,0.8633636778133816,24308,24308,24308,48616,46503,122,2235,0.04597251933519829,1946,2.3236216456125307,1,0,1,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,3,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,beta,0.001,True,70.13400991866365,0.9178631850154286,0.9273339120486801,0.8526822445285502,0.8526822445285502,0.8526822445285502,0.8633633440492904,24308,24308,24308,48616,46503,122,2235,0.04597251933519829,1946,2.323249177682982,1,0,1,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,3,enhanced_local,lit,LIT-i2,iterations,2.0,True,10.375485858879983,0.9495814552375146,0.9512271613424982,0.8845647523449071,0.8845647523449071,0.8845647523449071,0.8946057390765512,24308,24308,24308,48616,34791,113,13938,0.2866957380286326,13562,0.04367765633489514,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,3,enhanced_local,lit,LIT-i4,iterations,4.0,False,20.523314612917602,0.946273388282946,0.9478419175609571,0.8792167187757117,0.8792167187757117,0.8792167187757117,0.8896594814544411,24308,24308,24308,48616,35054,2,13564,0.27900279743294387,13562,0.03984395928303873,1,1,0,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,3,enhanced_local,lit,LIT-i6,iterations,6.0,False,30.47147353598848,0.9455015540011339,0.9470060220329695,0.8779825571828205,0.8779825571828205,0.8779825571828205,0.8885226976713202,24308,24308,24308,48616,35054,2,13564,0.27900279743294387,13562,0.039177032506586884,1,0,1,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,3,quasi_local_walk,lrw,LRW-l3,steps,3.0,True,170.1742093791254,0.9314157382334295,0.9379893524165724,0.8650238604574626,0.8650238604574626,0.8650238604574626,0.8754969994452286,24308,24308,24308,48616,46525,105,2196,0.04517031429981899,1951,4.046452120576062e-07,1,0,1,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,3,quasi_local_walk,srw,SRW-l3,steps,3.0,True,170.1742093791254,0.950588893699126,0.954545528472313,0.8888431792002632,0.8888431792002632,0.8888431792002632,0.8981418701410538,24308,24308,24308,48616,46530,105,2191,0.045067467500411386,1946,9.204441307492031e-07,1,0,1,1,False
standard,socfb_middlebury45,socfb-Middlebury45,social,3,quasi_local_walk,pfp,PFP-l3,steps,3.0,True,170.1742093791254,0.9169811300850251,0.9333616771575705,0.8616916241566562,0.8616916241566562,0.8616916241566562,0.870416958243342,24308,24308,24308,48616,46648,23,1991,0.04095359552410729,1946,0.0013943782885367636,1,0,1,1,False
