benchmark,network_id,network,domain,negative_ratio,is_primary_ratio,family,method_id,method,average_precision_mean,average_precision_std,roc_auc_mean,roc_auc_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,ndcg_mean,ndcg_std
standard,email_eu_core,email-Eu-core,communication,10,False,quasi_local_path,lpi,LPI-beta-0.001,0.6988415398420302,0.005359734826045456,0.9467744126255029,0.0009707214607782883,0.6550832486550449,0.007237821286515958,0.6550832486550449,0.007237821286515958,0.6550832486550449,0.007237821286515958,0.6826263034180821,0.0064040886348706435
standard,email_eu_core,email-Eu-core,communication,10,False,quasi_local_walk,lrw,LRW-l3,0.722335552872506,0.006528947649309265,0.9526081873309403,0.000973321215287084,0.674382046443292,0.005138439577517137,0.674382046443292,0.005138439577517137,0.674382046443292,0.005138439577517137,0.7000621487057622,0.005302115317851751
standard,email_eu_core,email-Eu-core,communication,10,False,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,0.6391478800456639,0.004913555979531673,0.9367322594327078,0.0010164644212505012,0.6016317396219609,0.004813999628583812,0.6016317396219609,0.004813999628583812,0.6016317396219609,0.004813999628583812,0.6304082113315468,0.004333677372375661
standard,email_eu_core,email-Eu-core,communication,10,False,degree_based,pa,PA,0.4796561435200545,0.006550716829974237,0.8722076291837215,0.0022084957023484563,0.4634263254901443,0.0037976813666019305,0.4634263254901443,0.0037976813666019305,0.4634263254901443,0.0037976813666019305,0.4981113202047654,0.004064459845109338
standard,email_eu_core,email-Eu-core,communication,10,False,quasi_local_walk,pfp,PFP-l3,0.5931397674610077,0.006965421716320823,0.9319954113810398,0.0014825723041818298,0.5867103254725489,0.0033270608189577945,0.5867103254725489,0.0033270608189577945,0.5867103254725489,0.0033270608189577945,0.6035965629974298,0.003906191011059224
standard,email_eu_core,email-Eu-core,communication,10,False,local_similarity,ra,RA,0.7527555899583496,0.006961981615634449,0.9521254311568315,0.0024565527829162903,0.6975933550637616,0.008436930813333493,0.6975933550637616,0.008436930813333493,0.6975933550637616,0.008436930813333493,0.7243615573944365,0.007787154618791805
standard,email_eu_core,email-Eu-core,communication,10,False,enhanced_local,ra_cni,RA-CNI,0.6391450390226919,0.004913553129696303,0.9367316569177513,0.0010164534053743396,0.6016317396219609,0.004813999628583812,0.6016317396219609,0.004813999628583812,0.6016317396219609,0.004813999628583812,0.6304079297786582,0.004333691668042725
standard,email_eu_core,email-Eu-core,communication,10,False,local_similarity,sa,SA,0.6417375154556464,0.005480018806724306,0.933568173611846,0.0023139681286722595,0.6202005665747302,0.006188042374047578,0.6202005665747302,0.006188042374047578,0.6202005665747302,0.006188042374047578,0.6389130062731474,0.005513510511729526
standard,email_eu_core,email-Eu-core,communication,10,False,local_similarity,so,SO,0.6468515642031468,0.004795628827657113,0.9318279050362565,0.0020856070751249216,0.6197362216327733,0.0032275294352352726,0.6197362216327733,0.0032275294352352726,0.6197362216327733,0.0032275294352352726,0.6406894950653803,0.0027310646450920163
standard,email_eu_core,email-Eu-core,communication,10,False,quasi_local_walk,srw,SRW-l3,0.7545836820934322,0.006538333378230788,0.9584486692954343,0.0011949155472023075,0.6988532140359212,0.00567850181289816,0.6988532140359212,0.00567850181289816,0.6988532140359212,0.00567850181289816,0.7243925798070089,0.005902963420677044
standard,email_univ,email-univ,communication,1,True,local_similarity,aa,AA,0.8597524557586727,0.003166673720660501,0.8576454210720602,0.0031028489405537153,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8233187435917226,0.00413797456456143
standard,email_univ,email-univ,communication,1,True,enhanced_local,car_aa,CAR-AA,0.6916405792667384,0.011609772948176375,0.6916946848421603,0.012439450281381778,0.6242202587871766,0.011346794211446385,0.6242202587871766,0.011346794211446385,0.6242202587871766,0.011346794211446385,0.6752282954512921,0.010362622586059729
standard,email_univ,email-univ,communication,1,True,enhanced_local,car_cn,CAR-CN,0.6909390133370124,0.011705585562012377,0.6916191713863213,0.012499700210979773,0.6242202587871766,0.011346794211446385,0.6242202587871766,0.011346794211446385,0.6242202587871766,0.011346794211446385,0.6751511739843051,0.010361019774626532
standard,email_univ,email-univ,communication,1,True,enhanced_local,car_ra,CAR-RA,0.6921969042649125,0.011911001616895551,0.6917919547460836,0.012484325671701046,0.6242202587871766,0.011346794211446385,0.6242202587871766,0.011346794211446385,0.6242202587871766,0.011346794211446385,0.6753576936838618,0.01041823092414452
standard,email_univ,email-univ,communication,1,True,local_similarity,cn,CN,0.8494038876408366,0.0026850373216064055,0.8554574607963182,0.002908848954506125,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8227691642735312,0.004081837265015516
standard,email_univ,email-univ,communication,1,True,quasi_local_path,fl,FL-l3,0.9290820504174946,0.004908182292945313,0.9291380173498466,0.006493296779332048,0.8684876722029097,0.0039921044719378705,0.8684876722029097,0.0039921044719378705,0.8684876722029097,0.00399210447193789,0.8882126885947844,0.003267967637039816
standard,email_univ,email-univ,communication,1,True,enhanced_local,fsw,FSW,0.8548110812060253,0.003955711412729858,0.8542993415026956,0.0035381387198451116,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8226828248658592,0.004118866808782926
standard,email_univ,email-univ,communication,1,True,local_similarity,hdi,HDI,0.8471440100849671,0.005489450223922924,0.8521408308931406,0.003652291266060643,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8205146933632272,0.0044838950765749746
standard,email_univ,email-univ,communication,1,True,local_similarity,hpi,HPI,0.829449756919663,0.007525331301036461,0.8483956427079745,0.004428888526785861,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8137451973571098,0.007448641761811161
standard,email_univ,email-univ,communication,1,True,enhanced_local,ia1,IA1,0.8600924151747336,0.0032981898001905575,0.8576810159315984,0.003168436946666926,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8234244505984736,0.004126346053311859
standard,email_univ,email-univ,communication,1,True,enhanced_local,ia2,IA2,0.8552034107988001,0.004137220554493998,0.855663864651415,0.003532444586813186,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8224892870255388,0.003959954731598939
standard,email_univ,email-univ,communication,1,True,local_similarity,ja,JA,0.8473560702109768,0.0054162979797939045,0.8519978753138598,0.0036942861219578854,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8206208435421425,0.004708024636142697
standard,email_univ,email-univ,communication,1,True,enhanced_local,lit,LIT-i2,0.8457098480242907,0.004608905163614752,0.8442847959433282,0.004873362060798599,0.7733283979228359,0.005134328434316761,0.7733283979228359,0.005134328434316761,0.7733283979228359,0.005134328434316833,0.8094963969716357,0.00429693321034396
standard,email_univ,email-univ,communication,1,True,local_similarity,llhn,LLHN,0.8185733428700719,0.007245707182885957,0.8445549488416898,0.0047089423924922096,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8125757000732616,0.004710026062122124
standard,email_univ,email-univ,communication,1,True,local_bayesian,lnb_aa,LNB-AA,0.8602191239787447,0.0023677415412478625,0.8576222406959607,0.0024355428097638985,0.7890715527230591,0.004510594400110417,0.7890715527230591,0.004510594400110417,0.7890715527230591,0.004510594400110366,0.8232322535109834,0.003631271963109343
standard,email_univ,email-univ,communication,1,True,local_bayesian,lnb_cn,LNB-CN,0.8589740106706852,0.0024195610260295862,0.856984679983432,0.002340846283351047,0.7890715527230591,0.004510594400110417,0.7890715527230591,0.004510594400110417,0.7890715527230591,0.004510594400110366,0.8230013168310728,0.003660872017101309
standard,email_univ,email-univ,communication,1,True,local_bayesian,lnb_ra,LNB-RA,0.8597095250428991,0.002765498989867353,0.8574449944372395,0.002676613127636403,0.7890715527230591,0.004510594400110417,0.7890715527230591,0.004510594400110417,0.7890715527230591,0.004510594400110366,0.8231277841586853,0.003567773045123951
standard,email_univ,email-univ,communication,1,True,quasi_local_path,lpi,LPI-beta-0.001,0.9290820504174946,0.004908182292945313,0.9291380173498466,0.006493296779332048,0.8684876722029097,0.0039921044719378705,0.8684876722029097,0.0039921044719378705,0.8684876722029097,0.00399210447193789,0.8882126885947844,0.003267967637039816
standard,email_univ,email-univ,communication,1,True,quasi_local_walk,lrw,LRW-l3,0.9303793470329091,0.00286446910042387,0.9252628218090744,0.003799193187985857,0.8640879146817733,0.006292327853434295,0.8640879146817733,0.006292327853434295,0.8640879146817733,0.006292327853434295,0.885034419759409,0.005293075987391968
standard,email_univ,email-univ,communication,1,True,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,0.928739058859885,0.0028631203858520016,0.9268711224946588,0.003936518247006404,0.8643185914767606,0.007951031504353074,0.8643185914767606,0.007951031504353074,0.8643185914767606,0.007951031504353074,0.8844604846203896,0.00632198254339311
standard,email_univ,email-univ,communication,1,True,degree_based,pa,PA,0.8206882040085887,0.005011953526489952,0.8339941995541906,0.008297209672819366,0.754805319514184,0.006042252068215658,0.754805319514184,0.006042252068215658,0.754805319514184,0.006042252068215751,0.780026904596275,0.004706475805612349
standard,email_univ,email-univ,communication,1,True,quasi_local_walk,pfp,PFP-l3,0.9189542071146828,0.006502983936222506,0.9233805424275611,0.005368930000253508,0.8638567014291233,0.0041683906480819,0.8638567014291233,0.0041683906480819,0.8638567014291232,0.0041683906480819094,0.8794687258825542,0.006883583132742741
standard,email_univ,email-univ,communication,1,True,local_similarity,ra,RA,0.8591505794866638,0.0035593267381603777,0.8574526087553471,0.003254356995853684,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8232095459880087,0.004070701812107658
standard,email_univ,email-univ,communication,1,True,enhanced_local,ra_cni,RA-CNI,0.9284111943659499,0.002980259236628146,0.9264964884170157,0.00408668591887941,0.8643185914767606,0.007951031504353074,0.8643185914767606,0.007951031504353074,0.8643185914767606,0.007951031504353074,0.8844606034324605,0.0063219275724454415
standard,email_univ,email-univ,communication,1,True,local_similarity,sa,SA,0.8453903427375,0.00565615746412381,0.8511180664508841,0.003950564947139497,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8202217583155177,0.004799238388193442
standard,email_univ,email-univ,communication,1,True,local_similarity,so,SO,0.8473560702109768,0.0054162979797939045,0.8519978753138598,0.0036942861219578854,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8206208435421425,0.004708024636142697
standard,email_univ,email-univ,communication,1,True,quasi_local_walk,srw,SRW-l3,0.9387230902015119,0.004515979652769481,0.933973033365336,0.0052661897208963705,0.8738114780481524,0.005955203079901544,0.8738114780481524,0.005955203079901544,0.8738114780481524,0.005955203079901563,0.893517857631141,0.004965051257145761
standard,email_univ,email-univ,communication,5,False,local_similarity,aa,AA,0.7233295004213011,0.007113605309905931,0.857538101634906,0.002005671215922388,0.7265570683661645,0.004510565330040536,0.7265570683661645,0.004510565330040536,0.7265570683661645,0.004510565330040584,0.7636615968306814,0.0044370006931976425
standard,email_univ,email-univ,communication,5,False,enhanced_local,car_aa,CAR-AA,0.4782256222704988,0.020962476015513647,0.69161429548906,0.013275898075096465,0.4531133320458349,0.021886207338939978,0.4531133320458349,0.021886207338939978,0.4531133320458349,0.021886207338939978,0.525858175492926,0.02039106450390721
standard,email_univ,email-univ,communication,5,False,enhanced_local,car_cn,CAR-CN,0.47636696377080867,0.02169316901496273,0.6916082546517797,0.013342091432207983,0.4531133320458349,0.021886207338939978,0.4531133320458349,0.021886207338939978,0.4531133320458349,0.021886207338939978,0.5258248504672803,0.020615416862609245
standard,email_univ,email-univ,communication,5,False,enhanced_local,car_ra,CAR-RA,0.47880713469239955,0.0208302390956365,0.691641500387443,0.013270882549090542,0.4531133320458349,0.021886207338939978,0.4531133320458349,0.021886207338939978,0.4531133320458349,0.021886207338939978,0.5259758618807521,0.020337358444303878
standard,email_univ,email-univ,communication,5,False,local_similarity,cn,CN,0.6908904138350654,0.005585018464337828,0.8557970033748384,0.0017212888014308,0.7156742199905584,0.003597537968886303,0.7156742199905584,0.003597537968886303,0.7156742199905584,0.0035975379688862343,0.7535717259911954,0.004077680561741499
standard,email_univ,email-univ,communication,5,False,quasi_local_path,fl,FL-l3,0.7991399520678386,0.009120535631260867,0.9291092625165269,0.004124818174002951,0.7249358933093,0.0024577398139849793,0.7249358933093,0.0024577398139849793,0.7249358933093,0.0024577398139849693,0.7619845020048321,0.0023145934558085365
standard,email_univ,email-univ,communication,5,False,enhanced_local,fsw,FSW,0.7054464130900637,0.002023372103950799,0.8545639660876123,0.0019647348785532762,0.7098863782670272,0.001783717443065012,0.7098863782670272,0.001783717443065012,0.7098863782670272,0.0017837174430650196,0.7474498448218883,0.0011870122706666743
standard,email_univ,email-univ,communication,5,False,local_similarity,hdi,HDI,0.6807329142447822,0.005880221970868545,0.8528652477162323,0.0021750367714186395,0.7122014613106733,0.0024605634164358895,0.7122014613106733,0.0024605634164358895,0.7122014613106734,0.00246056341643587,0.743522273055957,0.003797935954827507
standard,email_univ,email-univ,communication,5,False,local_similarity,hpi,HPI,0.6051337479678686,0.006444714514080711,0.8487250935233893,0.0027883106221638777,0.7091905926784259,0.0035541141789016246,0.7091905926784259,0.0035541141789016246,0.7091905926784259,0.003554114178901637,0.708772822299958,0.006476045939388448
standard,email_univ,email-univ,communication,5,False,enhanced_local,ia1,IA1,0.7215529945212991,0.007185420199022279,0.8572847433207663,0.0021606809972132884,0.7265570683661645,0.004510565330040536,0.7265570683661645,0.004510565330040536,0.7265570683661645,0.004510565330040584,0.7634138423403678,0.004631894112228207
standard,email_univ,email-univ,communication,5,False,enhanced_local,ia2,IA2,0.6983064242878528,0.008174678693770646,0.855010727552405,0.002744912797281481,0.7244731985751685,0.003475155234887037,0.7244731985751685,0.003475155234887037,0.7244731985751685,0.0034751552348870323,0.757245681512906,0.004010590326871235
standard,email_univ,email-univ,communication,5,False,local_similarity,ja,JA,0.6781174365169552,0.0064976672550871055,0.8526262861865719,0.0022858310647212447,0.7105813591691345,0.002125469445676558,0.7105813591691345,0.002125469445676558,0.7105813591691345,0.0021254694456765413,0.7410412156818872,0.003959197618738823
standard,email_univ,email-univ,communication,5,False,enhanced_local,lit,LIT-i2,0.7016964757649433,0.008514768480281472,0.844562540064185,0.0032976935584508107,0.7193795330672503,0.005273466619356254,0.7193795330672503,0.005273466619356254,0.7193795330672504,0.0052734666193562365,0.7566948019221504,0.004757023196166106
standard,email_univ,email-univ,communication,5,False,local_similarity,llhn,LLHN,0.5802025649815716,0.010168919983875846,0.8454971440919241,0.0027951096908436657,0.7073392772842367,0.0015928206859276118,0.7073392772842367,0.0015928206859276118,0.7073392772842367,0.0015928206859276118,0.7017703082707417,0.005925453659090675
standard,email_univ,email-univ,communication,5,False,local_bayesian,lnb_aa,LNB-AA,0.7235224331897291,0.007666316502345033,0.8573036970473629,0.001399485489772943,0.7272528539547659,0.004585829619487236,0.7272528539547659,0.004585829619487236,0.7272528539547658,0.004585829619487271,0.7641048166082236,0.0038895128627919823
standard,email_univ,email-univ,communication,5,False,local_bayesian,lnb_cn,LNB-CN,0.7222450809849404,0.006748058834640711,0.856952037910418,0.0012601576034955266,0.7223893287841723,0.0030055349658115764,0.7223893287841723,0.0030055349658115764,0.7223893287841724,0.0030055349658115803,0.7600936880167596,0.0011522949935191752
standard,email_univ,email-univ,communication,5,False,local_bayesian,lnb_ra,LNB-RA,0.7157429214656743,0.009270081759446535,0.8567258125061903,0.001806842965309822,0.7281782434230291,0.0029443655489015527,0.7281782434230291,0.0029443655489015527,0.7281782434230291,0.00294436554890156,0.7619677560396683,0.006274382910035194
standard,email_univ,email-univ,communication,5,False,quasi_local_path,lpi,LPI-beta-0.001,0.7991399520678386,0.009120535631260867,0.9291092625165269,0.004124818174002951,0.7249358933093,0.0024577398139849793,0.7249358933093,0.0024577398139849793,0.7249358933093,0.0024577398139849693,0.7619845020048321,0.0023145934558085365
standard,email_univ,email-univ,communication,5,False,quasi_local_walk,lrw,LRW-l3,0.7967153892043639,0.006044138481891803,0.9246911524149993,0.0022603236320157915,0.7362838504785202,0.012524426864304978,0.7362838504785202,0.012524426864304978,0.7362838504785202,0.01252442686430505,0.7700250123102031,0.010353986219911489
standard,email_univ,email-univ,communication,5,False,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,0.7940192418219488,0.007172006668086422,0.9273963671468106,0.0022376120168203333,0.7298010278528818,0.007236670148575658,0.7298010278528818,0.007236670148575658,0.7298010278528819,0.0072366701485756775,0.7642502352730373,0.006389086359948064
standard,email_univ,email-univ,communication,5,False,degree_based,pa,PA,0.5175565069643074,0.014123792215946953,0.8312065426408249,0.00807849303518951,0.5156280846315608,0.005518868776804322,0.5156280846315608,0.005518868776804322,0.5156280846315608,0.005518868776804322,0.5485586998987515,0.007066842047399897
standard,email_univ,email-univ,communication,5,False,quasi_local_walk,pfp,PFP-l3,0.7504561040854789,0.015042718998573946,0.9240547183418046,0.003510208428632496,0.7166030964336294,0.005322067395195835,0.7166030964336294,0.005322067395195835,0.7166030964336294,0.005322067395195694,0.7363658126480062,0.0063122178036300325
standard,email_univ,email-univ,communication,5,False,local_similarity,ra,RA,0.7148388152539044,0.009659800932288054,0.8569039226891576,0.0023469467222281895,0.7265570683661645,0.004510565330040536,0.7265570683661645,0.004510565330040536,0.7265570683661645,0.004510565330040584,0.7614221695505767,0.005970367031021804
standard,email_univ,email-univ,communication,5,False,enhanced_local,ra_cni,RA-CNI,0.7937652594252326,0.006936187240565269,0.9270480790134548,0.0023490515010143693,0.7298010278528818,0.007236670148575658,0.7298010278528818,0.007236670148575658,0.7298010278528819,0.0072366701485756775,0.7642502521646007,0.00638874216853745
standard,email_univ,email-univ,communication,5,False,local_similarity,sa,SA,0.6662517537518786,0.006513370528314315,0.8515964547873942,0.0024215664598417146,0.7096546285567144,0.002131722037942787,0.7096546285567144,0.002131722037942787,0.7096546285567144,0.002131722037942846,0.7364034301727745,0.006015924827758844
standard,email_univ,email-univ,communication,5,False,local_similarity,so,SO,0.6781174365169552,0.0064976672550871055,0.8526262861865719,0.0022858310647212447,0.7105813591691345,0.002125469445676558,0.7105813591691345,0.002125469445676558,0.7105813591691345,0.0021254694456765413,0.7410412156818872,0.003959197618738823
standard,email_univ,email-univ,communication,5,False,quasi_local_walk,srw,SRW-l3,0.8166750517705639,0.00928543135108706,0.9332954664587663,0.0036060560945911143,0.7497103128621089,0.0036257021807027234,0.7497103128621089,0.0036257021807027234,0.7497103128621088,0.0036257021807027125,0.7827512260188826,0.0020832974275808496
standard,email_univ,email-univ,communication,10,False,local_similarity,aa,AA,0.6571131920956302,0.009524622323259188,0.8573468055498928,0.002417608202345317,0.6557044225569718,0.007475545254063069,0.6557044225569718,0.007475545254063069,0.6557044225569718,0.007475545254063069,0.6997130269770897,0.0062346404504728765
standard,email_univ,email-univ,communication,10,False,enhanced_local,car_aa,CAR-AA,0.42295885933515026,0.019903646522288,0.6917498072085273,0.013022533748437369,0.424634940560491,0.021894744399113715,0.424634940560491,0.021894744399113715,0.424634940560491,0.021894744399113715,0.4992578221772749,0.020008706481624425
standard,email_univ,email-univ,communication,10,False,enhanced_local,car_cn,CAR-CN,0.41914369800755047,0.020550105219300126,0.6917299498047915,0.013062898950384975,0.424634940560491,0.021894744399113715,0.424634940560491,0.021894744399113715,0.424634940560491,0.021894744399113715,0.49912972557929736,0.02025485767940131
standard,email_univ,email-univ,communication,10,False,enhanced_local,car_ra,CAR-RA,0.42408625141841216,0.01976282823456713,0.6917747733110247,0.013018655399295942,0.424634940560491,0.021894744399113715,0.424634940560491,0.021894744399113715,0.424634940560491,0.021894744399113715,0.4995047607828294,0.019926590890273134
standard,email_univ,email-univ,communication,10,False,local_similarity,cn,CN,0.6082201790936653,0.007532979561228579,0.8554418470876269,0.0022263613726146393,0.6272273722157847,0.004949056124823828,0.6272273722157847,0.004949056124823828,0.6272273722157847,0.004949056124823828,0.6748827880970103,0.004586712974696008
standard,email_univ,email-univ,communication,10,False,quasi_local_path,fl,FL-l3,0.7106109598564719,0.01088415289876911,0.9288034915389968,0.004239649225444555,0.6533928264881336,0.009700182117747104,0.6533928264881336,0.009700182117747104,0.6533928264881336,0.009700182117747104,0.6967161247770479,0.009541801090895582
standard,email_univ,email-univ,communication,10,False,enhanced_local,fsw,FSW,0.6308026595574987,0.00394284807290126,0.8543014355138574,0.0025932961350875563,0.6119493262091755,0.009199400007230468,0.6119493262091755,0.009199400007230468,0.6119493262091755,0.009199400007230468,0.6608582651835174,0.007856702535767163
standard,email_univ,email-univ,communication,10,False,local_similarity,hdi,HDI,0.5841219932262003,0.006644427610344819,0.852523664344989,0.002862945091067881,0.613106733616583,0.010630812924648571,0.613106733616583,0.010630812924648571,0.613106733616583,0.010630812924648571,0.6490604853491211,0.010517615381339008
standard,email_univ,email-univ,communication,10,False,local_similarity,hpi,HPI,0.47744032649383233,0.01555967655140395,0.8483619068447478,0.003557034021379941,0.5971270009870822,0.014291689339742121,0.5971270009870822,0.014291689339742121,0.5971270009870822,0.014291689339742121,0.5909293840323149,0.01807516948353412
standard,email_univ,email-univ,communication,10,False,enhanced_local,ia1,IA1,0.6557160076711281,0.009075723525785648,0.8571702882388289,0.0025225095655183574,0.6557046907858032,0.00727721612068399,0.6557046907858032,0.00727721612068399,0.6557046907858032,0.00727721612068399,0.6995942399817526,0.00656720849059848
standard,email_univ,email-univ,communication,10,False,enhanced_local,ia2,IA2,0.6181855839100424,0.008741805598011293,0.8549010454325157,0.0030172067242027227,0.6374120209433072,0.010641944464805965,0.6374120209433072,0.010641944464805965,0.6374120209433072,0.010641944464805965,0.677466334485803,0.008732984096527297
standard,email_univ,email-univ,communication,10,False,local_similarity,ja,JA,0.580136440318214,0.00776839512095954,0.8523110468802958,0.002976115727835709,0.6100961332131668,0.00791841854630831,0.6100961332131668,0.00791841854630831,0.6100961332131668,0.00791841854630831,0.6448718213975492,0.007333091685502015
standard,email_univ,email-univ,communication,10,False,enhanced_local,lit,LIT-i2,0.635335365184034,0.010160031694713176,0.8443884613850656,0.003571508999801187,0.6392689691429553,0.008954786473977518,0.6392689691429553,0.008954786473977518,0.6392689691429553,0.008954786473977518,0.6850171239771539,0.008305651520546641
standard,email_univ,email-univ,communication,10,False,local_similarity,llhn,LLHN,0.44346918671633856,0.018785634765956807,0.8451132553909402,0.003744458027082924,0.5707354298098795,0.013743901841111305,0.5707354298098795,0.013743901841111305,0.5707354298098795,0.013743901841111305,0.5590287374906419,0.013774935895921502
standard,email_univ,email-univ,communication,10,False,local_bayesian,lnb_aa,LNB-AA,0.6573699091609946,0.009569977019983984,0.8570953082122721,0.0018149355480817236,0.6554745504484786,0.006453972337342432,0.6554745504484786,0.006453972337342432,0.6554745504484786,0.006453972337342432,0.6994088715122351,0.006037201070024661
standard,email_univ,email-univ,communication,10,False,local_bayesian,lnb_cn,LNB-CN,0.6542192623689218,0.008666529997523816,0.8566172632383944,0.0017401715913567082,0.6462147547315567,0.013400109363823761,0.6462147547315567,0.013400109363823761,0.6462147547315567,0.013400109363823761,0.6916992228616283,0.012482395251428297
standard,email_univ,email-univ,communication,10,False,local_bayesian,lnb_ra,LNB-RA,0.6453622080157191,0.01175916474094939,0.8565944794359919,0.0021263295875093248,0.6529271812368568,0.004380497882638255,0.6529271812368568,0.004380497882638255,0.6529271812368568,0.004380497882638255,0.6933482346757036,0.005876732259994635
standard,email_univ,email-univ,communication,10,False,quasi_local_path,lpi,LPI-beta-0.001,0.7106109598564719,0.01088415289876911,0.9288034915389968,0.004239649225444555,0.6533928264881336,0.009700182117747104,0.6533928264881336,0.009700182117747104,0.6533928264881336,0.009700182117747104,0.6967161247770479,0.009541801090895582
standard,email_univ,email-univ,communication,10,False,quasi_local_walk,lrw,LRW-l3,0.7084502764719957,0.007195310225503225,0.9246262410252324,0.0024973778102407177,0.6596447040899532,0.0075173796323567636,0.6596447040899532,0.0075173796323567636,0.6596447040899532,0.0075173796323567636,0.700235980412977,0.0057185799445900205
standard,email_univ,email-univ,communication,10,False,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,0.6992169562457713,0.01092685580392163,0.9273115483263531,0.0023528358983900518,0.6501544998068752,0.012820326420047028,0.6501544998068752,0.012820326420047028,0.6501544998068752,0.012820326420047028,0.6909193206376599,0.010966934631944468
standard,email_univ,email-univ,communication,10,False,degree_based,pa,PA,0.36997515725079216,0.01446045782744735,0.8302751749350492,0.007155076970104488,0.39916688124973176,0.004625678969891464,0.39916688124973176,0.004625678969891464,0.39916688124973176,0.004625678969891475,0.43253979392766756,0.005410713659259084
standard,email_univ,email-univ,communication,10,False,quasi_local_walk,pfp,PFP-l3,0.6249041287173943,0.012361151330811934,0.9235870025066163,0.0031401932399204367,0.6279234260332174,0.010485110709762074,0.6279234260332174,0.010485110709762074,0.6279234260332174,0.010485110709762074,0.6461449078551125,0.012142275224483776
standard,email_univ,email-univ,communication,10,False,local_similarity,ra,RA,0.6445638573581329,0.01247668953392677,0.8567922085753391,0.00265819497510137,0.6550105145701901,0.007222765033776502,0.6550105145701901,0.007222765033776502,0.6550105145701901,0.007222765033776502,0.6959906954963275,0.007775700235187049
standard,email_univ,email-univ,communication,10,False,enhanced_local,ra_cni,RA-CNI,0.6990402906203546,0.0108113662556039,0.9269619201429158,0.0024433242582015996,0.6501544998068752,0.012820326420047028,0.6501544998068752,0.012820326420047028,0.6501544998068752,0.012820326420047028,0.6909192587142033,0.01096707539013868
standard,email_univ,email-univ,communication,10,False,local_similarity,sa,SA,0.5623651171477457,0.009869577614382782,0.8513096150625399,0.0031764069940923997,0.6068537830994378,0.010950649394984819,0.6068537830994378,0.010950649394984819,0.6068537830994378,0.010950649394984819,0.6359451613013329,0.010804176614709143
standard,email_univ,email-univ,communication,10,False,local_similarity,so,SO,0.580136440318214,0.00776839512095954,0.8523110468802958,0.002976115727835709,0.6100961332131668,0.00791841854630831,0.6100961332131668,0.00791841854630831,0.6100961332131668,0.00791841854630831,0.6448718213975492,0.007333091685502015
standard,email_univ,email-univ,communication,10,False,quasi_local_walk,srw,SRW-l3,0.7361192250580275,0.011850888668286725,0.933308234858538,0.003423582178787788,0.6760820351057895,0.004544437399947419,0.6760820351057895,0.004544437399947419,0.6760820351057895,0.004544437399947419,0.7165742751832413,0.004988550452394878
standard,power_1138_bus,power-1138-bus,infrastructure,1,True,local_similarity,aa,AA,0.7025480769230769,0.035283188402917054,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
standard,power_1138_bus,power-1138-bus,infrastructure,1,True,enhanced_local,car_aa,CAR-AA,0.5109134615384615,0.004301306382244229,0.5109134615384615,0.004301306382244229,0.5110576923076924,0.04913499171916692,0.5110576923076924,0.04913499171916692,0.5110576923076924,0.04913499171916692,0.5319558858048711,0.05662531640089367
standard,power_1138_bus,power-1138-bus,infrastructure,1,True,enhanced_local,car_cn,CAR-CN,0.5109134615384615,0.004301306382244229,0.5109134615384615,0.004301306382244229,0.5110576923076924,0.04913499171916692,0.5110576923076924,0.04913499171916692,0.5110576923076924,0.04913499171916692,0.5319558858048711,0.05662531640089367
