benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,method,family_scoring_seconds
revision,ca_hepth,ca-HepTh,scientific_collaboration,2,enhanced_local,car_ra,0.7469078540507113,0.7469078540507113,0.6626468769325912,0.6626468769325912,0.6626468769325912,0.7021942805962441,3234,3234,3234,6468,CAR-RA,0.1465360620059073
revision,ca_hepth,ca-HepTh,scientific_collaboration,2,enhanced_local,fsw,0.9397898877318236,0.9397562195733412,0.8945578231292517,0.8945578231292517,0.8945578231292517,0.9098134178542562,3234,3234,3234,6468,FSW,0.1465360620059073
revision,ca_hepth,ca-HepTh,scientific_collaboration,3,enhanced_local,ra_cni,0.9694796496486602,0.9692603498924728,0.9452690166975881,0.9452690166975881,0.9452690166975881,0.9531914585808694,3234,3234,3234,6468,RA-CNI,0.14199854200705886
revision,ca_hepth,ca-HepTh,scientific_collaboration,3,enhanced_local,ia2,0.935958238557578,0.935925266829057,0.8868274582560297,0.8868274582560297,0.8868274582560297,0.9031394878304737,3234,3234,3234,6468,IA2,0.14199854200705886
revision,ca_hepth,ca-HepTh,scientific_collaboration,3,enhanced_local,car_ra,0.7388558335994524,0.7387816964082536,0.6524427952999382,0.6524427952999382,0.6524427952999382,0.6925553136038718,3234,3234,3234,6468,CAR-RA,0.14199854200705886
revision,ca_hepth,ca-HepTh,scientific_collaboration,3,enhanced_local,fsw,0.9354851985622454,0.9356634766123237,0.8868274582560297,0.8868274582560297,0.8868274582560297,0.9030811500201734,3234,3234,3234,6468,FSW,0.14199854200705886
revision,ca_hepth,ca-HepTh,scientific_collaboration,4,enhanced_local,ra_cni,0.9654023478269476,0.9650327916627943,0.9372294372294372,0.9372294372294372,0.9372294372294372,0.9463625586721979,3234,3234,3234,6468,RA-CNI,0.16309841629117727
revision,ca_hepth,ca-HepTh,scientific_collaboration,4,enhanced_local,ia2,0.9331079362293762,0.933150127988453,0.8815708101422387,0.8815708101422387,0.8815708101422387,0.8985926525283956,3234,3234,3234,6468,IA2,0.16309841629117727
revision,ca_hepth,ca-HepTh,scientific_collaboration,4,enhanced_local,car_ra,0.7393320964749537,0.7393320964749537,0.6573902288188003,0.6573902288188003,0.6573902288188003,0.6971365858258558,3234,3234,3234,6468,CAR-RA,0.16309841629117727
revision,ca_hepth,ca-HepTh,scientific_collaboration,4,enhanced_local,fsw,0.9330616984399417,0.9330976360859743,0.8815708101422387,0.8815708101422387,0.8815708101422387,0.8985892609080279,3234,3234,3234,6468,FSW,0.16309841629117727
revision,ca_hepth,ca-HepTh,scientific_collaboration,5,enhanced_local,ra_cni,0.9657714571093435,0.9653585927446131,0.9372100216517166,0.9372100216517166,0.9372100216517166,0.9463251851167095,3233,3233,3233,6466,RA-CNI,0.20062793139368296
revision,ca_hepth,ca-HepTh,scientific_collaboration,5,enhanced_local,ia2,0.9351256436395415,0.9351478896153751,0.8855552118775132,0.8855552118775132,0.8855552118775132,0.9020409695407953,3233,3233,3233,6466,IA2,0.20062793139368296
revision,ca_hepth,ca-HepTh,scientific_collaboration,5,enhanced_local,car_ra,0.7367066541908207,0.7365843022518799,0.6566656356325394,0.6566656356325394,0.6566656356325394,0.696413359411401,3233,3233,3233,6466,CAR-RA,0.20062793139368296
revision,ca_hepth,ca-HepTh,scientific_collaboration,5,enhanced_local,fsw,0.9345473395576953,0.9348731172664668,0.8855552118775132,0.8855552118775132,0.8855552118775132,0.9019657092275954,3233,3233,3233,6466,FSW,0.20062793139368296
revision,email_eu_core,email-Eu-core,communication,1,enhanced_local,ra_cni,0.9301854122568367,0.9389659877646364,0.870026525198939,0.870026525198939,0.870026525198939,0.8830325888341766,3016,3016,3016,6032,RA-CNI,1.8967887628823519
revision,email_eu_core,email-Eu-core,communication,1,enhanced_local,ia2,0.9489066042186292,0.9502708586917519,0.8902519893899205,0.8902519893899205,0.8902519893899205,0.9032208681245522,3016,3016,3016,6032,IA2,1.8967887628823519
revision,email_eu_core,email-Eu-core,communication,1,enhanced_local,car_ra,0.9278414824914346,0.9278998414292651,0.886604774535809,0.886604774535809,0.886604774535809,0.9000965958286206,3016,3016,3016,6032,CAR-RA,1.8967887628823519
revision,email_eu_core,email-Eu-core,communication,1,enhanced_local,fsw,0.9372391777254407,0.9402566286612867,0.8759946949602122,0.8759946949602122,0.8759946949602122,0.8901232080752406,3016,3016,3016,6032,FSW,1.8967887628823519
revision,email_eu_core,email-Eu-core,communication,2,enhanced_local,ra_cni,0.9246452938611269,0.9323834993210393,0.8590848806366048,0.8590848806366048,0.8590848806366048,0.8738587719063037,3016,3016,3016,6032,RA-CNI,1.8845329750329256
revision,email_eu_core,email-Eu-core,communication,2,enhanced_local,ia2,0.9486255670633326,0.9490332066291891,0.8849469496021221,0.8849469496021221,0.8849469496021221,0.8988465458701196,3016,3016,3016,6032,IA2,1.8845329750329256
revision,email_eu_core,email-Eu-core,communication,2,enhanced_local,car_ra,0.9290383442576713,0.9280695815948891,0.883289124668435,0.883289124668435,0.8832891246684349,0.8974585806863474,3016,3016,3016,6032,CAR-RA,1.8845329750329256
revision,email_eu_core,email-Eu-core,communication,2,enhanced_local,fsw,0.9406860295605936,0.9406747127609426,0.873342175066313,0.873342175066313,0.873342175066313,0.8884436114474608,3016,3016,3016,6032,FSW,1.8845329750329256
