benchmark,network_id,network,domain,family,method_id,method,average_precision_mean,average_precision_std,roc_auc_mean,roc_auc_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,ndcg_mean,ndcg_std,distinct_score_count_mean,distinct_score_count_std,tie_group_count_mean,tie_group_count_std,tied_candidate_count_mean,tied_candidate_count_std,tied_candidate_ratio_mean,tied_candidate_ratio_std,largest_tie_group_mean,largest_tie_group_std,cutoff_tie_size_mean,cutoff_tie_size_std,cutoff_tie_positive_count_mean,cutoff_tie_positive_count_std,cutoff_tie_negative_count_mean,cutoff_tie_negative_count_std,cutoff_slots_in_tie_mean,cutoff_slots_in_tie_std,cutoff_tie_crosses_boundary_mean,cutoff_tie_crosses_boundary_std
standard,email_univ,email-univ,communication,enhanced_local,car_aa,CAR-AA,0.6916405792667384,0.011609772948176375,0.6916946848421603,0.012439450281381778,0.6242202587871766,0.011346794211446385,0.6242202587871766,0.011346794211446385,0.6242202587871766,0.011346794211446385,0.6752282954512921,0.010362622586059729,313.8,17.18138527593162,24.2,4.868264577855234,1438.0,13.133925536563684,0.8323690506845199,0.007649522658614251,1385.8,23.910248848558634,1385.8,23.910248848558634,527.8,22.731036052058872,858.0,1.5811388300841898,522.0,23.864199127563452,1.0,0.0
standard,email_univ,email-univ,communication,enhanced_local,car_ra,CAR-RA,0.6921969042649125,0.011911001616895551,0.6917919547460836,0.012484325671701046,0.6242202587871766,0.011346794211446385,0.6242202587871766,0.011346794211446385,0.6242202587871766,0.011346794211446385,0.6753576936838618,0.01041823092414452,312.8,16.84339633209407,24.8,4.919349550499537,1439.6,12.641202474448404,0.833295378953693,0.007392963992836826,1385.8,23.910248848558634,1385.8,23.910248848558634,527.8,22.731036052058872,858.0,1.5811388300841898,522.0,23.864199127563452,1.0,0.0
standard,email_univ,email-univ,communication,enhanced_local,fsw,FSW,0.8548110812060253,0.003955711412729858,0.8542993415026956,0.0035381387198451116,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8226828248658592,0.004118866808782926,438.4,9.289779329994879,109.8,8.814760348415604,1399.0,15.684387141358119,0.8097922299472126,0.00887666313139836,1022.2,9.284395510748137,1022.2,9.284395510748137,216.0,4.847679857416329,806.2,6.870225614927067,158.4,9.316651759081696,1.0,0.0
standard,email_univ,email-univ,communication,enhanced_local,lit,LIT-i2,0.8457098480242907,0.004608905163614752,0.8442847959433282,0.004873362060798599,0.7733283979228359,0.005134328434316761,0.7733283979228359,0.005134328434316761,0.7733283979228359,0.005134328434316833,0.8094963969716357,0.00429693321034396,668.6,7.334848328356898,6.6,1.6733200530681511,1065.6,8.294576541331088,0.6168096326337926,0.004819326931125432,1053.2,6.300793600809345,1053.2,6.300793600809345,239.4,5.41294744108974,813.8,6.723094525588636,189.4,6.348228099241551,1.0,0.0
standard,power_grid,power-grid,infrastructure,enhanced_local,ra_cni,RA-CNI,0.7594331589153438,0.008604773011949809,0.760136347858394,0.009530549945386156,0.6680545637645336,0.021677129102645656,0.6680545637645336,0.021677129102645656,0.6680545637645336,0.021677129102645656,0.729203168580656,0.017434716113368998,77.0,5.431390245600108,22.6,2.6076809620810595,607.2,6.418722614352482,0.9177817449418658,0.010386455538716078,486.2,6.942621983083915,486.2,6.942621983083915,157.2,6.685805860178716,329.0,1.2247448713915934,155.4,7.231873892705817,1.0,0.0
standard,power_grid,power-grid,infrastructure,enhanced_local,ia1,IA1,0.681123934560253,0.01323890084190403,0.6812384775792201,0.013002026470459232,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6741392027756375,0.012706218963628172,40.6,4.335896677735761,14.8,2.949576240750525,635.8,4.549725266430936,0.9610088803442277,0.007631759757816603,540.2,7.694153624668528,540.2,7.694153624668528,210.2,8.16700679563817,330.0,0.70710678118655,209.4,7.987490219086342,1.0,0.0
standard,power_grid,power-grid,infrastructure,enhanced_local,ia2,IA2,0.6807162740465162,0.013404860353623777,0.6811791055779511,0.013029050321776453,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6739914129249406,0.012656173961145274,39.0,3.8078865529319543,13.6,3.2093613071762426,636.2,4.266145801540302,0.9616131099514785,0.007187078501521117,540.2,7.694153624668528,540.2,7.694153624668528,210.2,8.16700679563817,330.0,0.70710678118655,209.4,7.987490219086342,1.0,0.0
standard,power_grid,power-grid,infrastructure,enhanced_local,car_cn,CAR-CN,0.5359782111141627,0.005535801283272078,0.5359782111141629,0.005535801283271983,0.5272049803167628,0.0030029608565397426,0.5272049803167628,0.0030029608565397426,0.5272049803167628,0.0030029608565397426,0.5666685365124391,0.0046976617872061055,7.2,1.0954451150103324,4.4,0.5477225575051662,658.8,0.8366600265340772,0.9957685617504349,0.001261653181065394,637.8,4.381780460041313,637.8,4.381780460041313,307.0,4.000000000000003,330.8,0.4472135954999611,307.0,4.000000000000003,1.0,0.0
standard,power_grid,power-grid,infrastructure,enhanced_local,car_aa,CAR-AA,0.5359782111141628,0.00553580128327212,0.5359782111141629,0.005535801283271983,0.5272049803167628,0.0030029608565397426,0.5272049803167628,0.0030029608565397426,0.5272049803167628,0.0030029608565397426,0.5666685365124391,0.0046976617872061055,21.0,2.738612787525831,3.8,0.8366600265340756,644.4,3.2093613071762466,0.9740025633983338,0.00470353533977261,637.8,4.381780460041313,637.8,4.381780460041313,307.0,4.000000000000003,330.8,0.4472135954999611,307.0,4.000000000000003,1.0,0.0
standard,power_grid,power-grid,infrastructure,enhanced_local,car_ra,CAR-RA,0.5359782111141628,0.005535801283272134,0.5359782111141629,0.005535801283271983,0.5272049803167628,0.0030029608565397426,0.5272049803167628,0.0030029608565397426,0.5272049803167628,0.0030029608565397426,0.5666685365124391,0.0046976617872061055,20.8,2.3874672772626644,4.0,0.7071067811865476,644.8,2.588435821108956,0.9746067930055846,0.003608243206739189,637.8,4.381780460041313,637.8,4.381780460041313,307.0,4.000000000000003,330.8,0.4472135954999611,307.0,4.000000000000003,1.0,0.0
standard,power_grid,power-grid,infrastructure,enhanced_local,fsw,FSW,0.6800965665115702,0.012672921591569759,0.6810226070940485,0.012854585670132548,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6739107792277078,0.012821582945627916,50.8,4.658325879540846,23.0,1.0,633.8,4.60434577328855,0.9579877323079741,0.007988119221704145,540.2,7.694153624668528,540.2,7.694153624668528,210.2,8.16700679563817,330.0,0.70710678118655,209.4,7.987490219086342,1.0,0.0
standard,power_grid,power-grid,infrastructure,enhanced_local,lit,LIT-i2,0.5910268667549531,0.006937431089698193,0.5912908707561002,0.00660570966856615,0.5544117916323354,0.00602321245164818,0.5544117916323354,0.00602321245164818,0.5544117916323354,0.00602321245164818,0.6106267723855059,0.0038192716020480303,59.6,4.03732584763727,3.0,1.4142135623730951,605.0,4.183300132670378,0.9144493271079372,0.006106253724323131,600.4,3.9749213828703613,600.4,3.9749213828703613,270.0,4.123105625617661,330.4,0.54772255750517,269.6,3.7815340802378064,1.0,0.0
standard,power_1138_bus,power-1138-bus,infrastructure,enhanced_local,ra_cni,RA-CNI,0.7954230185661394,0.03528282081016108,0.7939689060188609,0.035321707792464394,0.7322115384615385,0.054772624999486014,0.7322115384615385,0.054772624999486014,0.7322115384615385,0.054772624999486014,0.8015315799003522,0.04226848295335782,24.8,3.3466401061363027,8.2,1.3038404810405297,111.8,4.08656334834051,0.8706490384615385,0.0287997172304777,89.4,4.827007354458866,89.4,4.827007354458866,26.0,4.636809247747852,63.4,0.547722557505166,25.2,4.919349550499538,1.0,0.0
standard,power_1138_bus,power-1138-bus,infrastructure,enhanced_local,ia1,IA1,0.7025480769230769,0.035283188402917054,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007,13.8,2.3874672772626644,7.0,0.7071067811865476,121.6,3.5071355833500357,0.9469711538461538,0.023158378627338973,102.4,4.774934554525327,102.4,4.774934554525327,38.2,4.604345773288535,64.2,0.44721359549995715,38.2,4.604345773288535,1.0,0.0
standard,power_1138_bus,power-1138-bus,infrastructure,enhanced_local,ia2,IA2,0.702548076923077,0.03528318840291703,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007,12.8,1.9235384061671346,7.0,0.7071067811865476,122.6,3.0495901363953806,0.9547596153846154,0.018758203641730885,102.4,4.774934554525327,102.4,4.774934554525327,38.2,4.604345773288535,64.2,0.44721359549995715,38.2,4.604345773288535,1.0,0.0
standard,power_1138_bus,power-1138-bus,infrastructure,enhanced_local,car_cn,CAR-CN,0.5109134615384615,0.004301306382244229,0.5109134615384615,0.004301306382244229,0.5110576923076924,0.04913499171916692,0.5110576923076924,0.04913499171916692,0.5110576923076924,0.04913499171916692,0.5319558858048711,0.05662531640089367,2.4,0.5477225575051661,1.0,0.0,127.0,1.2247448713915883,0.9890865384615385,0.004301306382244229,127.0,1.2247448713915883,127.0,1.2247448713915883,62.8,0.8366600265340757,64.2,0.44721359549995715,62.8,0.8366600265340757,1.0,0.0
standard,power_1138_bus,power-1138-bus,infrastructure,enhanced_local,car_aa,CAR-AA,0.5109134615384615,0.004301306382244229,0.5109134615384615,0.004301306382244229,0.5110576923076924,0.04913499171916692,0.5110576923076924,0.04913499171916692,0.5110576923076924,0.04913499171916692,0.5319558858048711,0.05662531640089367,2.2,0.4472135954999579,1.2,0.4472135954999579,127.4,1.1401754250991383,0.9922115384615384,0.005524533225817888,127.0,1.2247448713915883,127.0,1.2247448713915883,62.8,0.8366600265340757,64.2,0.44721359549995715,62.8,0.8366600265340757,1.0,0.0
standard,power_1138_bus,power-1138-bus,infrastructure,enhanced_local,car_ra,CAR-RA,0.5109134615384615,0.004301306382244229,0.5109134615384615,0.004301306382244229,0.5110576923076924,0.04913499171916692,0.5110576923076924,0.04913499171916692,0.5110576923076924,0.04913499171916692,0.5319558858048711,0.05662531640089367,2.2,0.4472135954999579,1.2,0.4472135954999579,127.4,1.1401754250991383,0.9922115384615384,0.005524533225817888,127.0,1.2247448713915883,127.0,1.2247448713915883,62.8,0.8366600265340757,64.2,0.44721359549995715,62.8,0.8366600265340757,1.0,0.0
standard,power_1138_bus,power-1138-bus,infrastructure,enhanced_local,fsw,FSW,0.702548076923077,0.03528318840291703,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007,17.4,3.781534080237807,7.0,1.8708286933869707,118.0,4.47213595499958,0.9189182692307692,0.03123573546478277,102.4,4.774934554525327,102.4,4.774934554525327,38.2,4.604345773288535,64.2,0.44721359549995715,38.2,4.604345773288535,1.0,0.0
standard,power_1138_bus,power-1138-bus,infrastructure,enhanced_local,lit,LIT-i2,0.5918990384615384,0.030447062623695603,0.5918990384615385,0.030447062623695606,0.5390384615384616,0.034081503235565455,0.5390384615384616,0.034081503235565455,0.5390384615384616,0.034081503235565455,0.6216831416141898,0.02134314293189487,12.4,3.7815340802378077,1.4,0.5477225575051661,117.4,3.71483512420134,0.9143509615384616,0.029142309849646105,116.6,3.9749213828703587,116.6,3.9749213828703587,52.4,3.911521443121589,64.2,0.44721359549995715,52.4,3.911521443121589,1.0,0.0
