benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary,method,family_scoring_seconds
standard,email_eu_core,email-Eu-core,communication,5,local_bayesian,lnb_aa,0.952093692429406,0.9534163345791771,0.8875621890547264,0.8875621890547264,0.8875621890547264,0.9012332799040811,3015,3015,3015,6030,3683,131,2478,0.4109452736318408,1929,1.6744654697898698,1,0,1,1,False,LNB-AA,0.23563753115013242
standard,email_eu_core,email-Eu-core,communication,5,local_bayesian,lnb_ra,0.9551493144020603,0.955954005538917,0.8971807628524047,0.8971807628524047,0.8971807628524047,0.9096782589391131,3015,3015,3015,6030,3683,131,2478,0.4109452736318408,1929,0.1136757848975585,1,1,0,1,False,LNB-RA,0.23563753115013242
standard,email_univ,email-univ,communication,1,local_bayesian,lnb_cn,0.8624207463447268,0.859165353866598,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.8291282511223124,864,864,864,1728,586,73,1215,0.703125,1010,0.0,1010,208,802,147,True,LNB-CN,0.024748754221946
standard,email_univ,email-univ,communication,1,local_bayesian,lnb_aa,0.8632929000619364,0.8600226926868998,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.8292240661069877,864,864,864,1728,589,75,1214,0.7025462962962963,1010,0.0,1010,208,802,147,True,LNB-AA,0.024748754221946
standard,email_univ,email-univ,communication,1,local_bayesian,lnb_ra,0.8624610612695958,0.8602731963734567,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.8289312830583804,864,864,864,1728,589,75,1214,0.7025462962962963,1010,0.0,1010,208,802,147,True,LNB-RA,0.024748754221946
standard,email_univ,email-univ,communication,2,local_bayesian,lnb_cn,0.8577587683281978,0.8537929205246914,0.7858796296296297,0.7858796296296297,0.7858796296296298,0.8206602260066805,864,864,864,1728,607,68,1189,0.6880787037037037,1022,0.0,1022,221,801,158,True,LNB-CN,0.026080979965627193
standard,email_univ,email-univ,communication,2,local_bayesian,lnb_aa,0.8580525788743953,0.8542182409550755,0.7858796296296297,0.7858796296296297,0.7858796296296298,0.820679649290586,864,864,864,1728,610,68,1186,0.6863425925925926,1022,0.0,1022,221,801,158,True,LNB-AA,0.026080979965627193
standard,email_univ,email-univ,communication,2,local_bayesian,lnb_ra,0.8563180689878672,0.8538043070558985,0.7858796296296297,0.7858796296296297,0.7858796296296298,0.8202828371484733,864,864,864,1728,610,68,1186,0.6863425925925926,1022,0.0,1022,221,801,158,True,LNB-RA,0.026080979965627193
standard,email_univ,email-univ,communication,3,local_bayesian,lnb_cn,0.8602986453212397,0.8592517575445816,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8197731182789878,864,864,864,1728,584,71,1215,0.703125,1036,0.0,1036,218,818,172,True,LNB-CN,0.026041997130960226
standard,email_univ,email-univ,communication,3,local_bayesian,lnb_aa,0.8617635016200802,0.85977955675583,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8200343785429772,864,864,864,1728,588,69,1209,0.6996527777777778,1036,0.0,1036,218,818,172,True,LNB-AA,0.026041997130960226
standard,email_univ,email-univ,communication,3,local_bayesian,lnb_ra,0.8621694756795159,0.8597433877743486,0.7847222222222222,0.7847222222222222,0.7847222222222222,0.8201276189358206,864,864,864,1728,588,69,1209,0.6996527777777778,1036,0.0,1036,218,818,172,True,LNB-RA,0.026041997130960226
standard,email_univ,email-univ,communication,4,local_bayesian,lnb_cn,0.8581915925521733,0.857080279063786,0.7893518518518519,0.7893518518518519,0.7893518518518517,0.8227971798073386,864,864,864,1728,607,71,1192,0.6898148148148148,1020,0.0,1020,216,804,156,True,LNB-CN,0.07649705791845918
