benchmark,network_id,network,domain,family,method_id,method,average_precision_mean,average_precision_std,roc_auc_mean,roc_auc_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,ndcg_mean,ndcg_std
revision,power_grid,power-grid,infrastructure,local_similarity,sa,SA,0.7574520958371507,0.014462643134518765,0.681014137647544,0.012958571455335561,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6738169333151034,0.013255494585956516
revision,power_grid,power-grid,infrastructure,local_similarity,so,SO,0.7573923144756831,0.014146257857703534,0.6810032402459942,0.01290218184877998,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.673810842214091,0.013122278020047165
revision,power_grid,power-grid,infrastructure,local_similarity,hpi,HPI,0.7574182075585056,0.014719762663400342,0.681013235994198,0.013036104596330093,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6738175985036299,0.013203907452072543
revision,power_grid,power-grid,infrastructure,local_similarity,hdi,HDI,0.757507847186568,0.01353215840037883,0.6810133966570937,0.012849840343976758,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6738525287538302,0.012866220356230567
revision,power_grid,power-grid,infrastructure,local_similarity,llhn,LLHN,0.7567405798565693,0.014591438134958846,0.6809246288189674,0.012946189511615849,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6735720745929811,0.013337124852261658
revision,power_1138_bus,power-1138-bus,infrastructure,local_similarity,cn,CN,0.7788585536559718,0.04150778615905422,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
revision,power_1138_bus,power-1138-bus,infrastructure,local_similarity,aa,AA,0.7788585536559718,0.04150778615905422,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
revision,power_1138_bus,power-1138-bus,infrastructure,local_similarity,ra,RA,0.7788585536559718,0.04150778615905422,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
revision,power_1138_bus,power-1138-bus,infrastructure,local_similarity,ja,JA,0.7788585536559718,0.04150778615905422,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
revision,power_1138_bus,power-1138-bus,infrastructure,local_similarity,sa,SA,0.7788585536559718,0.04150778615905422,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
revision,power_1138_bus,power-1138-bus,infrastructure,local_similarity,so,SO,0.7788585536559718,0.04150778615905422,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
revision,power_1138_bus,power-1138-bus,infrastructure,local_similarity,hpi,HPI,0.7788585536559718,0.04150778615905422,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
revision,power_1138_bus,power-1138-bus,infrastructure,local_similarity,hdi,HDI,0.7788585536559718,0.04150778615905422,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
revision,power_1138_bus,power-1138-bus,infrastructure,local_similarity,llhn,LLHN,0.7788585536559718,0.04150778615905422,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
