benchmark,network_id,network,domain,fold,family,method_id,average_precision,roc_auc,precision,recall,f1,ndcg,cutoff,positive_count,negative_count,candidate_count,distinct_score_count,tie_group_count,tied_candidate_count,tied_candidate_ratio,largest_tie_group,cutoff_score,cutoff_tie_size,cutoff_tie_positive_count,cutoff_tie_negative_count,cutoff_slots_in_tie,cutoff_tie_crosses_boundary,method,family_scoring_seconds
standard,socfb_middlebury45,socfb-Middlebury45,social,5,local_similarity,hdi,0.9477413737165555,0.9505084166738389,0.8819681573209364,0.8819681573209364,0.8819681573209364,0.8920961108594383,24307,24307,24307,48614,4489,3339,47464,0.9763442629695149,13558,0.04477611940298507,24,7,17,9,True,HDI,0.7444978691637516
standard,socfb_middlebury45,socfb-Middlebury45,social,5,local_similarity,llhn,0.8800164423632146,0.9194997842772941,0.8516065330974616,0.8516065330974616,0.8516065330974616,0.8549457325740237,24307,24307,24307,48614,20259,5535,33890,0.6971242851853375,13558,0.0008043758043758043,1,0,1,1,False,LLHN,0.7444978691637516
standard,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,cn,0.9647290553055953,0.9650956180508614,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.9488550462320505,1853,1853,1853,3706,38,38,3706,1.0,1971,0.0,1971,127,1844,118,True,CN,0.04399861674755812
standard,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,aa,0.9655865540122782,0.9654405903525999,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.9488959225975874,1853,1853,1853,3706,1202,135,2639,0.7120885051268214,1971,0.0,1971,127,1844,118,True,AA,0.04399861674755812
standard,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,ra,0.965565142089398,0.9654219510724722,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.9488934709249232,1853,1853,1853,3706,1171,139,2674,0.7215326497571506,1971,0.0,1971,127,1844,118,True,RA,0.04399861674755812
standard,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,ja,0.9650548571120455,0.9650238276984945,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.948835241275503,1853,1853,1853,3706,433,220,3493,0.9425256341068537,1971,0.0,1971,127,1844,118,True,JA,0.04399861674755812
standard,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,sa,0.9651597214400652,0.9650943074764774,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.9488451437215634,1853,1853,1853,3706,813,270,3163,0.8534808418780356,1971,0.0,1971,127,1844,118,True,SA,0.04399861674755812
standard,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,so,0.9650548571120455,0.9650238276984945,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.948835241275503,1853,1853,1853,3706,433,220,3493,0.9425256341068537,1971,0.0,1971,127,1844,118,True,SO,0.04399861674755812
standard,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,hpi,0.9639505733374442,0.9647944771812982,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.948592919650417,1853,1853,1853,3706,214,138,3630,0.9794927145169995,1971,0.0,1971,127,1844,118,True,HPI,0.04399861674755812
standard,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,hdi,0.9649116342063675,0.9649246609034401,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.9488191518981606,1853,1853,1853,3706,358,218,3566,0.9622234214786832,1971,0.0,1971,127,1844,118,True,HDI,0.04399861674755812
standard,ca_grqc,ca-GrQc,scientific_collaboration,1,local_similarity,llhn,0.9629796738708305,0.9640553132287341,0.9390178089584458,0.9390178089584458,0.9390178089584458,0.9485348794482177,1853,1853,1853,3706,653,247,3300,0.8904479222881814,1971,0.0,1971,127,1844,118,True,LLHN,0.04399861674755812
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,cn,0.9679356810410027,0.9681984757146199,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493268662046622,1853,1853,1853,3706,40,38,3704,0.9994603345925526,1963,0.0,1963,116,1847,110,True,CN,0.04484872426837683
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,aa,0.968424000136678,0.9683625887513693,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493596800568034,1853,1853,1853,3706,1220,136,2622,0.7075013491635186,1963,0.0,1963,116,1847,110,True,AA,0.04484872426837683
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,ra,0.9684275655395184,0.9683646274226333,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493601928953321,1853,1853,1853,3706,1185,137,2658,0.7172153264975715,1963,0.0,1963,116,1847,110,True,RA,0.04484872426837683
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,ja,0.967762366652192,0.9678821904299529,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9492816343744593,1853,1853,1853,3706,456,219,3469,0.9360496492174851,1963,0.0,1963,116,1847,110,True,JA,0.04484872426837683
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,sa,0.9678963487252205,0.9679624267061276,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9492963098938897,1853,1853,1853,3706,884,268,3090,0.8337830545062062,1963,0.0,1963,116,1847,110,True,SA,0.04484872426837683
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,so,0.967762366652192,0.9678821904299529,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9492816343744593,1853,1853,1853,3706,456,219,3469,0.9360496492174851,1963,0.0,1963,116,1847,110,True,SO,0.04484872426837683
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,hpi,0.9679986511342166,0.9680799415425578,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9493129470949573,1853,1853,1853,3706,224,142,3624,0.9778737182946573,1963,0.0,1963,116,1847,110,True,HPI,0.04484872426837683
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,hdi,0.9676522096294247,0.967813458084482,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9492688983626837,1853,1853,1853,3706,368,208,3546,0.9568267674042094,1963,0.0,1963,116,1847,110,True,HDI,0.04484872426837683
standard,ca_grqc,ca-GrQc,scientific_collaboration,2,local_similarity,llhn,0.964786922725702,0.9667898994905945,0.9395574743658931,0.9395574743658931,0.9395574743658931,0.9487995040615453,1853,1853,1853,3706,710,250,3246,0.875876956287102,1963,0.0,1963,116,1847,110,True,LLHN,0.04484872426837683
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,cn,0.9714221106634773,0.9718027008899381,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.955662752753924,1853,1853,1853,3706,38,37,3705,0.9997301672962763,1946,0.0,1946,102,1844,93,True,CN,0.04399183904752135
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,aa,0.9721262106668068,0.9720394779953104,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9557010157196246,1853,1853,1853,3706,1229,157,2634,0.710739341608203,1946,0.0,1946,102,1844,93,True,AA,0.04399183904752135
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,ra,0.9721030499797279,0.9720211299539346,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9556984738898894,1853,1853,1853,3706,1201,157,2662,0.7182946573124662,1946,0.0,1946,102,1844,93,True,RA,0.04399183904752135
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,ja,0.9711554922252056,0.9713386119386336,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9555878025861401,1853,1853,1853,3706,456,229,3479,0.9387479762547221,1946,0.0,1946,102,1844,93,True,JA,0.04399183904752135
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,sa,0.9712317577504883,0.9713853557583289,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9555941805444969,1853,1853,1853,3706,860,273,3119,0.8416082029141932,1946,0.0,1946,102,1844,93,True,SA,0.04399183904752135
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,so,0.9711554922252056,0.9713386119386336,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9555878025861401,1853,1853,1853,3706,456,229,3479,0.9387479762547221,1946,0.0,1946,102,1844,93,True,SO,0.04399183904752135
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,hpi,0.969269467942726,0.970999901270063,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9552596039774884,1853,1853,1853,3706,221,140,3625,0.978143550998381,1946,0.0,1946,102,1844,93,True,HPI,0.04399183904752135
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,hdi,0.9710085827104142,0.9712644916762508,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9555710962021946,1853,1853,1853,3706,374,227,3559,0.9603345925526173,1946,0.0,1946,102,1844,93,True,HDI,0.04399183904752135
standard,ca_grqc,ca-GrQc,scientific_collaboration,3,local_similarity,llhn,0.9659355553019302,0.969748157113987,0.9471127900701565,0.9471127900701565,0.9471127900701565,0.9546806291369352,1853,1853,1853,3706,711,239,3234,0.8726389638424177,1946,0.0,1946,102,1844,93,True,LLHN,0.04399183904752135
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,local_similarity,cn,0.9610475099894508,0.961740256389123,0.9325418240690772,0.9325418240690772,0.9325418240690772,0.9432937266966342,1853,1853,1853,3706,39,39,3706,1.0,1973,0.0,1973,136,1837,120,True,CN,0.04836878273636103
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,local_similarity,aa,0.9622695616875407,0.9621503205519325,0.9325418240690772,0.9325418240690772,0.9325418240690772,0.9433528190890725,1853,1853,1853,3706,1217,131,2620,0.7069616837560713,1973,0.0,1973,136,1837,120,True,AA,0.04836878273636103
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,local_similarity,ra,0.9623810778417063,0.9622307024474832,0.9325418240690772,0.9325418240690772,0.9325418240690772,0.9433666129807475,1853,1853,1853,3706,1177,129,2658,0.7172153264975715,1973,0.0,1973,136,1837,120,True,RA,0.04836878273636103
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,local_similarity,ja,0.9602455396004952,0.9610503117856459,0.9325418240690772,0.9325418240690772,0.9325418240690772,0.943090894960326,1853,1853,1853,3706,440,224,3490,0.9417161359956827,1973,0.0,1973,136,1837,120,True,JA,0.04836878273636103
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,local_similarity,sa,0.9600241298762602,0.9608987220152324,0.9325418240690772,0.9325418240690772,0.9325418240690772,0.9430566649916642,1853,1853,1853,3706,858,253,3101,0.8367512142471668,1973,0.0,1973,136,1837,120,True,SA,0.04836878273636103
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,local_similarity,so,0.9602455396004952,0.9610503117856459,0.9325418240690772,0.9325418240690772,0.9325418240690772,0.943090894960326,1853,1853,1853,3706,440,224,3490,0.9417161359956827,1973,0.0,1973,136,1837,120,True,SO,0.04836878273636103
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,local_similarity,hpi,0.9544164217946552,0.9595776630361815,0.9325418240690772,0.9325418240690772,0.9325418240690772,0.9419919411724174,1853,1853,1853,3706,214,146,3638,0.981651376146789,1973,0.0,1973,136,1837,120,True,HPI,0.04836878273636103
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,local_similarity,hdi,0.9603737231651067,0.9611673897639481,0.9325418240690772,0.9325418240690772,0.9325418240690772,0.9430995433624876,1853,1853,1853,3706,362,223,3567,0.9624932541824069,1973,0.0,1973,136,1837,120,True,HDI,0.04836878273636103
standard,ca_grqc,ca-GrQc,scientific_collaboration,4,local_similarity,llhn,0.9510993295852983,0.9586213805940048,0.9325418240690772,0.9325418240690772,0.9325418240690772,0.9407020687239589,1853,1853,1853,3706,697,235,3244,0.8753372908796546,1973,0.0,1973,136,1837,120,True,LLHN,0.04836878273636103
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,local_similarity,cn,0.9637878027322944,0.9643539785689051,0.9330814894765246,0.9330814894765246,0.9330814894765246,0.9438018337003662,1853,1853,1853,3706,39,38,3705,0.9997301672962763,1967,0.0,1967,127,1840,114,True,CN,0.045805341098457575
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,local_similarity,aa,0.9651183091063634,0.9649751908269112,0.9330814894765246,0.9330814894765246,0.9330814894765246,0.9438739696933688,1853,1853,1853,3706,1241,142,2607,0.7034538586076633,1967,0.0,1967,127,1840,114,True,AA,0.045805341098457575
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,local_similarity,ra,0.9653468687207161,0.9651671171644762,0.9330814894765246,0.9330814894765246,0.9330814894765246,0.9439007959390067,1853,1853,1853,3706,1210,144,2640,0.712358337830545,1967,0.0,1967,127,1840,114,True,RA,0.045805341098457575
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,local_similarity,ja,0.9641748765117081,0.9643643175446011,0.9330814894765246,0.9330814894765246,0.9330814894765246,0.9437653178812679,1853,1853,1853,3706,458,222,3470,0.9363194819212088,1967,0.0,1967,127,1840,114,True,JA,0.045805341098457575
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,local_similarity,sa,0.9641765527560621,0.9643580559114331,0.9330814894765246,0.9330814894765246,0.9330814894765246,0.9437585992440666,1853,1853,1853,3706,892,263,3077,0.8302752293577982,1967,0.0,1967,127,1840,114,True,SA,0.045805341098457575
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,local_similarity,so,0.9641748765117081,0.9643643175446011,0.9330814894765246,0.9330814894765246,0.9330814894765246,0.9437653178812679,1853,1853,1853,3706,458,222,3470,0.9363194819212088,1967,0.0,1967,127,1840,114,True,SO,0.045805341098457575
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,local_similarity,hpi,0.9618864350890471,0.9637581040823227,0.9330814894765246,0.9330814894765246,0.9330814894765246,0.9435011406868998,1853,1853,1853,3706,237,159,3628,0.978953049109552,1967,0.0,1967,127,1840,114,True,HPI,0.045805341098457575
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,local_similarity,hdi,0.9643066558680025,0.96442402148876,0.9330814894765246,0.9330814894765246,0.9330814894765246,0.9437830874879519,1853,1853,1853,3706,380,234,3560,0.960604425256341,1967,0.0,1967,127,1840,114,True,HDI,0.045805341098457575
standard,ca_grqc,ca-GrQc,scientific_collaboration,5,local_similarity,llhn,0.9592563797905722,0.9628476917435853,0.9330814894765246,0.9330814894765246,0.9330814894765246,0.9428884926924276,1853,1853,1853,3706,750,248,3204,0.864543982730707,1967,0.0,1967,127,1840,114,True,LLHN,0.045805341098457575
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,local_similarity,cn,0.9371017730122442,0.9377434562963319,0.891156462585034,0.891156462585034,0.891156462585034,0.906790120875905,3234,3234,3234,6468,27,26,6467,0.9998453927025356,3619,0.0,3619,396,3223,385,True,CN,0.06772556295618415
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,local_similarity,aa,0.9379920872623316,0.9380205446995799,0.891156462585034,0.891156462585034,0.891156462585034,0.9068506974493105,3234,3234,3234,6468,1355,289,5402,0.8351886209029066,3619,0.0,3619,396,3223,385,True,AA,0.06772556295618415
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,local_similarity,ra,0.9380389868808884,0.9380418187402019,0.891156462585034,0.891156462585034,0.891156462585034,0.906856987415294,3234,3234,3234,6468,1245,293,5516,0.8528138528138528,3619,0.0,3619,396,3223,385,True,RA,0.06772556295618415
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,local_similarity,ja,0.9368999569809842,0.9375320544814315,0.891156462585034,0.891156462585034,0.891156462585034,0.9067082202099678,3234,3234,3234,6468,319,212,6361,0.9834570191713049,3619,0.0,3619,396,3223,385,True,JA,0.06772556295618415
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,local_similarity,sa,0.9368793539746132,0.9375012668810707,0.891156462585034,0.891156462585034,0.891156462585034,0.9067039423468276,3234,3234,3234,6468,837,360,5991,0.9262523191094619,3619,0.0,3619,396,3223,385,True,SA,0.06772556295618415
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,local_similarity,so,0.9368999569809842,0.9375320544814315,0.891156462585034,0.891156462585034,0.891156462585034,0.9067082202099678,3234,3234,3234,6468,319,212,6361,0.9834570191713049,3619,0.0,3619,396,3223,385,True,SO,0.06772556295618415
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,local_similarity,hpi,0.9360738990692565,0.9373353293642188,0.891156462585034,0.891156462585034,0.891156462585034,0.9066047566886795,3234,3234,3234,6468,167,113,6414,0.9916512059369202,3619,0.0,3619,396,3223,385,True,HPI,0.06772556295618415
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,local_similarity,hdi,0.9369120592901359,0.9375444364511419,0.891156462585034,0.891156462585034,0.891156462585034,0.9067129168740665,3234,3234,3234,6468,252,175,6391,0.9880952380952381,3619,0.0,3619,396,3223,385,True,HDI,0.06772556295618415
standard,ca_hepth,ca-HepTh,scientific_collaboration,1,local_similarity,llhn,0.9357972072528239,0.9371779492704486,0.891156462585034,0.891156462585034,0.891156462585034,0.9065317367851742,3234,3234,3234,6468,607,310,6171,0.9540816326530612,3619,0.0,3619,396,3223,385,True,LLHN,0.06772556295618415
standard,ca_hepth,ca-HepTh,scientific_collaboration,2,local_similarity,cn,0.9392969987791541,0.939684318096722,0.8945578231292517,0.8945578231292517,0.8945578231292517,0.9098031160452063,3234,3234,3234,6468,26,25,6467,0.9998453927025356,3610,0.0,3610,386,3224,376,True,CN,0.07839572802186012
standard,ca_hepth,ca-HepTh,scientific_collaboration,2,local_similarity,aa,0.9400897755369539,0.9399555262595284,0.8945578231292517,0.8945578231292517,0.8945578231292517,0.9098494555165649,3234,3234,3234,6468,1374,284,5378,0.83147804576376,3610,0.0,3610,386,3224,376,True,AA,0.07839572802186012
standard,ca_hepth,ca-HepTh,scientific_collaboration,2,local_similarity,ra,0.9400510973115181,0.9399278461033033,0.8945578231292517,0.8945578231292517,0.8945578231292517,0.9098451043510084,3234,3234,3234,6468,1282,282,5468,0.8453927025355596,3610,0.0,3610,386,3224,376,True,RA,0.07839572802186012
standard,ca_hepth,ca-HepTh,scientific_collaboration,2,local_similarity,ja,0.9393740784354951,0.9396536739168597,0.8945578231292517,0.8945578231292517,0.8945578231292517,0.9097459302251496,3234,3234,3234,6468,332,216,6352,0.9820655534941249,3610,0.0,3610,386,3224,376,True,JA,0.07839572802186012
standard,ca_hepth,ca-HepTh,scientific_collaboration,2,local_similarity,sa,0.9392457648401111,0.9395710159028474,0.8945578231292517,0.8945578231292517,0.8945578231292517,0.9097304242102776,3234,3234,3234,6468,890,374,5952,0.9202226345083488,3610,0.0,3610,386,3224,376,True,SA,0.07839572802186012
standard,ca_hepth,ca-HepTh,scientific_collaboration,2,local_similarity,so,0.9393740784354951,0.9396536739168597,0.8945578231292517,0.8945578231292517,0.8945578231292517,0.9097459302251496,3234,3234,3234,6468,332,216,6352,0.9820655534941249,3610,0.0,3610,386,3224,376,True,SO,0.07839572802186012
standard,ca_hepth,ca-HepTh,scientific_collaboration,2,local_similarity,hpi,0.9382604049826742,0.939275760903113,0.8945578231292517,0.8945578231292517,0.8945578231292517,0.9092975909654903,3234,3234,3234,6468,172,125,6421,0.9927334570191713,3610,0.0,3610,386,3224,376,True,HPI,0.07839572802186012
standard,ca_hepth,ca-HepTh,scientific_collaboration,2,local_similarity,hdi,0.9394053781208729,0.9396652909772443,0.8945578231292517,0.8945578231292517,0.8945578231292517,0.9097521353480112,3234,3234,3234,6468,239,182,6411,0.9911873840445269,3610,0.0,3610,386,3224,376,True,HDI,0.07839572802186012
standard,ca_hepth,ca-HepTh,scientific_collaboration,2,local_similarity,llhn,0.938142495423969,0.9393236633496373,0.8945578231292517,0.8945578231292517,0.8945578231292517,0.9092361209132639,3234,3234,3234,6468,653,310,6125,0.946969696969697,3610,0.0,3610,386,3224,376,True,LLHN,0.07839572802186012
standard,ca_hepth,ca-HepTh,scientific_collaboration,3,local_similarity,cn,0.9353232835417317,0.9358042199282591,0.8868274582560297,0.8868274582560297,0.8868274582560297,0.903082803488366,3234,3234,3234,6468,27,25,6466,0.9996907854050712,3633,0.0,3633,410,3223,399,True,CN,0.06486910907551646
standard,ca_hepth,ca-HepTh,scientific_collaboration,3,local_similarity,aa,0.9361695326231209,0.9360585522790664,0.8868274582560297,0.8868274582560297,0.8868274582560297,0.9031639925733362,3234,3234,3234,6468,1363,288,5393,0.8337971552257266,3633,0.0,3633,410,3223,399,True,AA,0.06486910907551646
standard,ca_hepth,ca-HepTh,scientific_collaboration,3,local_similarity,ra,0.9361275076041637,0.9360315414185014,0.8868274582560297,0.8868274582560297,0.8868274582560297,0.903159284163116,3234,3234,3234,6468,1265,299,5502,0.8506493506493507,3633,0.0,3633,410,3223,399,True,RA,0.06486910907551646
standard,ca_hepth,ca-HepTh,scientific_collaboration,3,local_similarity,ja,0.9352797584957795,0.9355880852369058,0.8868274582560297,0.8868274582560297,0.8868274582560297,0.9030530572910801,3234,3234,3234,6468,316,199,6351,0.9819109461966605,3633,0.0,3633,410,3223,399,True,JA,0.06486910907551646
standard,ca_hepth,ca-HepTh,scientific_collaboration,3,local_similarity,sa,0.9354253456998923,0.935665054237808,0.8868274582560297,0.8868274582560297,0.8868274582560297,0.9030699879708095,3234,3234,3234,6468,819,386,6035,0.9330550401978973,3633,0.0,3633,410,3223,399,True,SA,0.06486910907551646
standard,ca_hepth,ca-HepTh,scientific_collaboration,3,local_similarity,so,0.9352797584957795,0.9355880852369058,0.8868274582560297,0.8868274582560297,0.8868274582560297,0.9030530572910801,3234,3234,3234,6468,316,199,6351,0.9819109461966605,3633,0.0,3633,410,3223,399,True,SO,0.06486910907551646
standard,ca_hepth,ca-HepTh,scientific_collaboration,3,local_similarity,hpi,0.9350988571547525,0.9356395253890616,0.8868274582560297,0.8868274582560297,0.8868274582560297,0.9030082328706228,3234,3234,3234,6468,169,114,6413,0.9914965986394558,3633,0.0,3633,410,3223,399,True,HPI,0.06486910907551646
standard,ca_hepth,ca-HepTh,scientific_collaboration,3,local_similarity,hdi,0.9351293775262415,0.9355198170795839,0.8868274582560297,0.8868274582560297,0.8868274582560297,0.9030358780476753,3234,3234,3234,6468,248,182,6402,0.9897959183673469,3633,0.0,3633,410,3223,399,True,HDI,0.06486910907551646
standard,ca_hepth,ca-HepTh,scientific_collaboration,3,local_similarity,llhn,0.9344116894519995,0.9353482861632876,0.8868274582560297,0.8868274582560297,0.8868274582560297,0.9028952262614597,3234,3234,3234,6468,627,306,6147,0.9503710575139147,3633,0.0,3633,410,3223,399,True,LLHN,0.06486910907551646
standard,ca_hepth,ca-HepTh,scientific_collaboration,4,local_similarity,cn,0.9327761321470737,0.9331654739818006,0.8815708101422387,0.8815708101422387,0.8815708101422387,0.898599269018648,3234,3234,3234,6468,27,25,6466,0.9996907854050712,3652,0.0,3652,428,3224,418,True,CN,0.06175006506964564
standard,ca_hepth,ca-HepTh,scientific_collaboration,4,local_similarity,aa,0.9334650297994549,0.9333500083566344,0.8815708101422387,0.8815708101422387,0.8815708101422387,0.8986352112002807,3234,3234,3234,6468,1364,276,5380,0.8317872603586889,3652,0.0,3652,428,3224,418,True,AA,0.06175006506964564
standard,ca_hepth,ca-HepTh,scientific_collaboration,4,local_similarity,ra,0.9333248883775918,0.9332675893767863,0.8815708101422387,0.8815708101422387,0.8815708101422387,0.8986187946466446,3234,3234,3234,6468,1275,276,5469,0.8455473098330241,3652,0.0,3652,428,3224,418,True,RA,0.06175006506964564
standard,ca_hepth,ca-HepTh,scientific_collaboration,4,local_similarity,ja,0.9325278913777905,0.9329508213022658,0.8815708101422387,0.8815708101422387,0.8815708101422387,0.898511971059098,3234,3234,3234,6468,302,204,6370,0.9848484848484849,3652,0.0,3652,428,3224,418,True,JA,0.06175006506964564
standard,ca_hepth,ca-HepTh,scientific_collaboration,4,local_similarity,sa,0.9326217713260745,0.9330056079327217,0.8815708101422387,0.8815708101422387,0.8815708101422387,0.8985194663426546,3234,3234,3234,6468,845,391,6014,0.9298082869511441,3652,0.0,3652,428,3224,418,True,SA,0.06175006506964564
standard,ca_hepth,ca-HepTh,scientific_collaboration,4,local_similarity,so,0.9325278913777905,0.9329508213022658,0.8815708101422387,0.8815708101422387,0.8815708101422387,0.898511971059098,3234,3234,3234,6468,302,204,6370,0.9848484848484849,3652,0.0,3652,428,3224,418,True,SO,0.06175006506964564
standard,ca_hepth,ca-HepTh,scientific_collaboration,4,local_similarity,hpi,0.9324774613995445,0.9330009706699344,0.8815708101422387,0.8815708101422387,0.8815708101422387,0.8985360722148196,3234,3234,3234,6468,164,119,6423,0.9930426716141002,3652,0.0,3652,428,3224,418,True,HPI,0.06175006506964564
standard,ca_hepth,ca-HepTh,scientific_collaboration,4,local_similarity,hdi,0.9324534983739622,0.9328821228834482,0.8815708101422387,0.8815708101422387,0.8815708101422387,0.8985080108773411,3234,3234,3234,6468,239,177,6406,0.9904143475572047,3652,0.0,3652,428,3224,418,True,HDI,0.06175006506964564
standard,ca_hepth,ca-HepTh,scientific_collaboration,4,local_similarity,llhn,0.9314929772754119,0.9327540005713874,0.8815708101422387,0.8815708101422387,0.8815708101422387,0.8982686085458129,3234,3234,3234,6468,626,323,6165,0.9531539888682746,3652,0.0,3652,428,3224,418,True,LLHN,0.06175006506964564
standard,ca_hepth,ca-HepTh,scientific_collaboration,5,local_similarity,cn,0.9345221705097655,0.9349662547600818,0.8855552118775132,0.8855552118775132,0.8855552118775132,0.9020228721239504,3233,3233,3233,6466,27,26,6465,0.9998453448809156,3642,0.0,3642,416,3226,409,True,CN,0.0666406280361116
standard,ca_hepth,ca-HepTh,scientific_collaboration,5,local_similarity,aa,0.9351348952728769,0.9351481287974338,0.8855552118775132,0.8855552118775132,0.8855552118775132,0.9020413618415118,3233,3233,3233,6466,1327,267,5406,0.8360655737704918,3642,0.0,3642,416,3226,409,True,AA,0.0666406280361116
standard,ca_hepth,ca-HepTh,scientific_collaboration,5,local_similarity,ra,0.9351756116720845,0.9351717121484108,0.8855552118775132,0.8855552118775132,0.8855552118775132,0.9020467338984356,3233,3233,3233,6466,1248,262,5480,0.8475100525827405,3642,0.0,3642,416,3226,409,True,RA,0.0666406280361116
standard,ca_hepth,ca-HepTh,scientific_collaboration,5,local_similarity,ja,0.9344828210655705,0.9348371442848548,0.8855552118775132,0.8855552118775132,0.8855552118775132,0.9019601540200811,3233,3233,3233,6466,310,210,6366,0.9845344880915559,3642,0.0,3642,416,3226,409,True,JA,0.0666406280361116
standard,ca_hepth,ca-HepTh,scientific_collaboration,5,local_similarity,sa,0.934649546521542,0.9349127258153692,0.8855552118775132,0.8855552118775132,0.8855552118775132,0.9019796081339505,3233,3233,3233,6466,829,383,6020,0.931023816888339,3642,0.0,3642,416,3226,409,True,SA,0.0666406280361116
standard,ca_hepth,ca-HepTh,scientific_collaboration,5,local_similarity,so,0.9344828210655705,0.9348371442848548,0.8855552118775132,0.8855552118775132,0.8855552118775132,0.9019601540200811,3233,3233,3233,6466,310,210,6366,0.9845344880915559,3642,0.0,3642,416,3226,409,True,SO,0.0666406280361116
standard,ca_hepth,ca-HepTh,scientific_collaboration,5,local_similarity,hpi,0.9348630077635046,0.9350227495623207,0.8855552118775132,0.8855552118775132,0.8855552118775132,0.9020171747651712,3233,3233,3233,6466,166,116,6416,0.9922672440457779,3642,0.0,3642,416,3226,409,True,HPI,0.0666406280361116
standard,ca_hepth,ca-HepTh,scientific_collaboration,5,local_similarity,hdi,0.9342727263216797,0.9347596971342832,0.8855552118775132,0.8855552118775132,0.8855552118775132,0.9019321027986675,3233,3233,3233,6466,251,169,6384,0.9873182802350757,3642,0.0,3642,416,3226,409,True,HDI,0.0666406280361116
