benchmark,network_id,network,domain,family,analysis_family,method_id,method,average_precision_mean,average_precision_std,roc_auc_mean,roc_auc_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,ndcg_mean,ndcg_std
standard,email_eu_core,email-Eu-core,communication,enhanced_local,enhanced_local,fsw,FSW,0.9399243951367581,0.0018429384686795148,0.9417941712951367,0.0013609450711916597,0.8730684992367956,0.0027082168556681035,0.8730684992367956,0.0027082168556681035,0.8730684992367956,0.0027082168556681035,0.8879763449377425,0.0023408068379924046
standard,email_eu_core,email-Eu-core,communication,enhanced_local,enhanced_local,ia1,IA1,0.9517081711157559,0.001920110278476371,0.9522493957896969,0.0019428932964290512,0.8913721841719783,0.002450192943956553,0.8913721841719783,0.002450192943956553,0.8913721841719783,0.0024501929439564923,0.9045392198981869,0.002170546634231531
standard,email_eu_core,email-Eu-core,communication,enhanced_local,enhanced_local,ia2,IA2,0.9506721634668682,0.0022457523858117347,0.9514097889755885,0.002298525821624927,0.8905102911613462,0.003676606479071337,0.8905102911613462,0.003676606479071337,0.8905102911613462,0.003676606479071337,0.9037036176157425,0.003273407416751187
standard,email_eu_core,email-Eu-core,communication,enhanced_local,enhanced_local,lit,LIT-i2,0.9446596972819019,0.0014615002657886761,0.9465162617725777,0.0011109119067539027,0.8809601638139981,0.0017483487882326977,0.8809601638139981,0.0017483487882326977,0.8809601638139981,0.0017483487882326673,0.894937387538968,0.0013803407936274575
standard,email_eu_core,email-Eu-core,communication,enhanced_local,enhanced_local,ra_cni,RA-CNI,0.9298161505142806,0.002982773212913196,0.9371387519445975,0.002795505398709066,0.8653092187163212,0.004548238892930065,0.8653092187163212,0.004548238892930065,0.8653092187163212,0.004548238892930065,0.8795261880942231,0.0039001868832720696
standard,email_eu_core,email-Eu-core,communication,local_bayesian,local_bayesian,lnb_aa,LNB-AA,0.9492009159504111,0.002100800679645528,0.9508975902594177,0.0017528510826881334,0.8892498383414493,0.003989591066886304,0.8892498383414493,0.003989591066886304,0.8892498383414493,0.003989591066886319,0.9022210922126039,0.0034874439211645455
standard,email_eu_core,email-Eu-core,communication,local_bayesian,local_bayesian,lnb_cn,LNB-CN,0.9457306926966703,0.0021931948101758148,0.9482651163901539,0.001707330170112636,0.8856686945467181,0.004436093188881079,0.8856686945467181,0.004436093188881079,0.8856686945467181,0.0044360931888810665,0.8988084939776708,0.0038024362290626067
standard,email_eu_core,email-Eu-core,communication,local_bayesian,local_bayesian,lnb_ra,LNB-RA,0.951720256486376,0.002066848518096138,0.9527254698770001,0.002046468935244202,0.892168248061197,0.00433476920251534,0.892168248061197,0.00433476920251534,0.892168248061197,0.00433476920251534,0.9050448601774257,0.0038039763733551247
standard,email_eu_core,email-Eu-core,communication,local_similarity,standard_local,aa,AA,0.9462524195021652,0.00227059562026122,0.9486737209344351,0.0016677881133197608,0.8861991765311374,0.004182935625379039,0.8861991765311374,0.004182935625379039,0.8861991765311374,0.00418293562537901,0.8993107877558242,0.003726159860624533
standard,email_eu_core,email-Eu-core,communication,local_similarity,standard_local,cn,CN,0.9352576578681011,0.0023076035397190265,0.9437049488860824,0.0016539467273647126,0.8789706859161311,0.0047087605715388755,0.8789706859161311,0.0047087605715388755,0.878970685916131,0.004708760571538844,0.8927505752976026,0.004149828173465187
standard,email_eu_core,email-Eu-core,communication,local_similarity,standard_local,hdi,HDI,0.9177428957495929,0.0023040024812151895,0.9248213785051265,0.0017646581711206995,0.8472709177366923,0.002529953639754519,0.8472709177366923,0.002529953639754519,0.8472709177366923,0.002529953639754519,0.8629933546291706,0.003158804236739495
standard,email_eu_core,email-Eu-core,communication,local_similarity,standard_local,hpi,HPI,0.8408120306171174,0.0049701293093694495,0.907097230351656,0.0026241620327853584,0.8483320136716946,0.0028164905615528165,0.8483320136716946,0.0028164905615528165,0.8483320136716946,0.0028164905615528165,0.8398267698129862,0.005285209624532289
standard,email_eu_core,email-Eu-core,communication,local_similarity,standard_local,ja,JA,0.9249071585736761,0.0017888159217464758,0.9316520010355116,0.0014080014872155475,0.8572185051752731,0.0026991103881057275,0.8572185051752731,0.0026991103881057275,0.8572185051752731,0.0026991103881057275,0.8718042948299163,0.0036454075753068497
standard,email_eu_core,email-Eu-core,communication,local_similarity,standard_local,llhn,LLHN,0.7710675201726586,0.003047409236367761,0.8526313043959419,0.0029992356105876996,0.7804889126427984,0.006092348454367436,0.7804889126427984,0.006092348454367436,0.7804889126427984,0.00609234845436742,0.7724875154781964,0.004889447981138648
standard,email_eu_core,email-Eu-core,communication,local_similarity,standard_local,ra,RA,0.9516540460501295,0.002412137626018671,0.9527474338457177,0.0021034378475602565,0.891770260105309,0.003352032822209234,0.891770260105309,0.003352032822209234,0.891770260105309,0.003352032822209234,0.9046610108458104,0.0031331611104328367
standard,email_eu_core,email-Eu-core,communication,local_similarity,standard_local,sa,SA,0.9254279540232815,0.0014532393542773542,0.9334809791968912,0.0014862804696258764,0.8613302409262265,0.0014441113118571906,0.8613302409262265,0.0014441113118571906,0.8613302409262265,0.001444111311857149,0.8750663013412957,0.0026306248163733394
standard,email_eu_core,email-Eu-core,communication,local_similarity,standard_local,so,SO,0.9249071585736761,0.0017888159217464758,0.9316520010355116,0.0014080014872155475,0.8572185051752731,0.0026991103881057275,0.8572185051752731,0.0026991103881057275,0.8572185051752731,0.0026991103881057275,0.8718042948299163,0.0036454075753068497
standard,email_eu_core,email-Eu-core,communication,quasi_local_path,quasi_local_path,fl,FL-l3,0.9431876512780061,0.002203082388765198,0.9470139295221014,0.0015925734252623587,0.8765170830199137,0.003190525947006103,0.8765170830199137,0.003190525947006103,0.8765170830199137,0.003190525947006103,0.8905749314262803,0.0028834354326948983
standard,email_eu_core,email-Eu-core,communication,quasi_local_path,quasi_local_path,lpi,LPI-beta-0.001,0.94318227132825,0.0022028763209660405,0.9470129401040375,0.0015923515857207584,0.8765170830199137,0.003190525947006103,0.8765170830199137,0.003190525947006103,0.8765170830199137,0.003190525947006103,0.8905739775916649,0.0028830112564336213
standard,email_eu_core,email-Eu-core,communication,quasi_local_path,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,0.9298167080432911,0.002982927630854346,0.9371391257466362,0.0027954989764956634,0.8653092187163212,0.004548238892930065,0.8653092187163212,0.004548238892930065,0.8653092187163212,0.004548238892930065,0.8795262470860251,0.003900193452294923
standard,email_eu_core,email-Eu-core,communication,quasi_local_walk,quasi_local_walk,lrw,LRW-l3,0.9495116283884073,0.002234824735517511,0.9530385037969789,0.0022421630371221558,0.8850056305563253,0.003890970685675957,0.8850056305563253,0.003890970685675957,0.8850056305563253,0.0038909706856759168,0.8978726624948958,0.003140238028989838
standard,email_eu_core,email-Eu-core,communication,quasi_local_walk,quasi_local_walk,pfp,PFP-l3,0.9190346347097383,0.0043969148889188596,0.9310558676551677,0.0027044039172363886,0.8574842410405973,0.004222545070435395,0.8574842410405973,0.004222545070435395,0.8574842410405973,0.004222545070435395,0.8706166137150652,0.00477507493085725
standard,email_eu_core,email-Eu-core,communication,quasi_local_walk,quasi_local_walk,srw,SRW-l3,0.9564370435593714,0.0020375953022432297,0.958994949449236,0.001795613484411323,0.8942239069902478,0.0038401460079731027,0.8942239069902478,0.0038401460079731027,0.8942239069902478,0.0038401460079731027,0.9065706369499438,0.0033212053771704097
standard,email_univ,email-univ,communication,degree_based,standard_local,pa,PA,0.8206882040085887,0.005011953526489952,0.8339941995541906,0.008297209672819366,0.754805319514184,0.006042252068215658,0.754805319514184,0.006042252068215658,0.754805319514184,0.006042252068215751,0.780026904596275,0.004706475805612349
standard,email_univ,email-univ,communication,enhanced_local,enhanced_local,car_aa,CAR-AA,0.6916405792667384,0.011609772948176375,0.6916946848421603,0.012439450281381778,0.6242202587871766,0.011346794211446385,0.6242202587871766,0.011346794211446385,0.6242202587871766,0.011346794211446385,0.6752282954512921,0.010362622586059729
standard,email_univ,email-univ,communication,enhanced_local,enhanced_local,car_cn,CAR-CN,0.6909390133370124,0.011705585562012377,0.6916191713863213,0.012499700210979773,0.6242202587871766,0.011346794211446385,0.6242202587871766,0.011346794211446385,0.6242202587871766,0.011346794211446385,0.6751511739843051,0.010361019774626532
standard,email_univ,email-univ,communication,enhanced_local,enhanced_local,car_ra,CAR-RA,0.6921969042649125,0.011911001616895551,0.6917919547460836,0.012484325671701046,0.6242202587871766,0.011346794211446385,0.6242202587871766,0.011346794211446385,0.6242202587871766,0.011346794211446385,0.6753576936838618,0.01041823092414452
standard,email_univ,email-univ,communication,enhanced_local,enhanced_local,fsw,FSW,0.8548110812060253,0.003955711412729858,0.8542993415026956,0.0035381387198451116,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8226828248658592,0.004118866808782926
standard,email_univ,email-univ,communication,enhanced_local,enhanced_local,ia1,IA1,0.8600924151747336,0.0032981898001905575,0.8576810159315984,0.003168436946666926,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8234244505984736,0.004126346053311859
standard,email_univ,email-univ,communication,enhanced_local,enhanced_local,ia2,IA2,0.8552034107988001,0.004137220554493998,0.855663864651415,0.003532444586813186,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8224892870255388,0.003959954731598939
standard,email_univ,email-univ,communication,enhanced_local,enhanced_local,lit,LIT-i2,0.8457098480242907,0.004608905163614752,0.8442847959433282,0.004873362060798599,0.7733283979228359,0.005134328434316761,0.7733283979228359,0.005134328434316761,0.7733283979228359,0.005134328434316833,0.8094963969716357,0.00429693321034396
standard,email_univ,email-univ,communication,enhanced_local,enhanced_local,ra_cni,RA-CNI,0.9284111943659499,0.0029802592366282264,0.9264964884170157,0.0040866859188793845,0.8643185914767606,0.007951031504353074,0.8643185914767606,0.007951031504353074,0.8643185914767606,0.007951031504353074,0.8844606034324605,0.0063219275724454415
standard,email_univ,email-univ,communication,local_bayesian,local_bayesian,lnb_aa,LNB-AA,0.8602191239787447,0.0023677415412478625,0.8576222406959607,0.0024355428097638985,0.7890715527230591,0.004510594400110417,0.7890715527230591,0.004510594400110417,0.7890715527230591,0.004510594400110366,0.8232322535109834,0.003631271963109343
standard,email_univ,email-univ,communication,local_bayesian,local_bayesian,lnb_cn,LNB-CN,0.8589740106706852,0.0024195610260295862,0.856984679983432,0.002340846283351047,0.7890715527230591,0.004510594400110417,0.7890715527230591,0.004510594400110417,0.7890715527230591,0.004510594400110366,0.8230013168310728,0.003660872017101309
standard,email_univ,email-univ,communication,local_bayesian,local_bayesian,lnb_ra,LNB-RA,0.8597095250428991,0.002765498989867353,0.8574449944372395,0.002676613127636403,0.7890715527230591,0.004510594400110417,0.7890715527230591,0.004510594400110417,0.7890715527230591,0.004510594400110366,0.8231277841586853,0.003567773045123951
standard,email_univ,email-univ,communication,local_similarity,standard_local,aa,AA,0.8597524557586727,0.003166673720660501,0.8576454210720602,0.0031028489405537153,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8233187435917226,0.00413797456456143
standard,email_univ,email-univ,communication,local_similarity,standard_local,cn,CN,0.8494038876408366,0.0026850373216064055,0.8554574607963182,0.002908848954506125,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8227691642735312,0.004081837265015516
standard,email_univ,email-univ,communication,local_similarity,standard_local,hdi,HDI,0.8471440100849671,0.005489450223922924,0.8521408308931406,0.003652291266060643,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8205146933632272,0.0044838950765749746
standard,email_univ,email-univ,communication,local_similarity,standard_local,hpi,HPI,0.829449756919663,0.007525331301036461,0.8483956427079745,0.004428888526785861,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8137451973571098,0.007448641761811161
standard,email_univ,email-univ,communication,local_similarity,standard_local,ja,JA,0.8473560702109768,0.0054162979797939045,0.8519978753138598,0.0036942861219578854,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8206208435421425,0.004708024636142697
standard,email_univ,email-univ,communication,local_similarity,standard_local,llhn,LLHN,0.8185733428700719,0.007245707182885957,0.8445549488416898,0.0047089423924922096,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8125757000732616,0.004710026062122124
standard,email_univ,email-univ,communication,local_similarity,standard_local,ra,RA,0.8591505794866638,0.0035593267381603777,0.8574526087553471,0.003254356995853684,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8232095459880087,0.004070701812107658
standard,email_univ,email-univ,communication,local_similarity,standard_local,sa,SA,0.8453903427375,0.00565615746412381,0.8511180664508841,0.003950564947139497,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8202217583155177,0.004799238388193442
standard,email_univ,email-univ,communication,local_similarity,standard_local,so,SO,0.8473560702109768,0.0054162979797939045,0.8519978753138598,0.0036942861219578854,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668466,0.7893030342045406,0.004979394148668418,0.8206208435421425,0.004708024636142697
standard,email_univ,email-univ,communication,quasi_local_path,quasi_local_path,fl,FL-l3,0.9290820504174946,0.004908182292945354,0.9291380173498466,0.0064932967793320555,0.8684876722029097,0.0039921044719378705,0.8684876722029097,0.0039921044719378705,0.8684876722029097,0.00399210447193789,0.8882126885947844,0.003267967637039816
standard,email_univ,email-univ,communication,quasi_local_path,quasi_local_path,lpi,LPI-beta-0.001,0.9290820504174946,0.004908182292945354,0.9291380173498466,0.0064932967793320555,0.8684876722029097,0.0039921044719378705,0.8684876722029097,0.0039921044719378705,0.8684876722029097,0.00399210447193789,0.8882126885947844,0.003267967637039816
standard,email_univ,email-univ,communication,quasi_local_path,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,0.928739058859885,0.002863120385851949,0.9268711224946588,0.003936518247006386,0.8643185914767606,0.007951031504353074,0.8643185914767606,0.007951031504353074,0.8643185914767606,0.007951031504353074,0.8844604846203896,0.00632198254339311
standard,email_univ,email-univ,communication,quasi_local_walk,quasi_local_walk,lrw,LRW-l3,0.930379347032909,0.002864469100423866,0.9252628218090744,0.003799193187985804,0.8640879146817733,0.006292327853434295,0.8640879146817733,0.006292327853434295,0.8640879146817733,0.006292327853434295,0.885034419759409,0.005293075987391968
standard,email_univ,email-univ,communication,quasi_local_walk,quasi_local_walk,pfp,PFP-l3,0.918954207114683,0.006502983936222543,0.9233805424275611,0.005368930000253496,0.8638567014291233,0.0041683906480819,0.8638567014291233,0.0041683906480819,0.8638567014291232,0.0041683906480819094,0.8794687258825542,0.006883583132742741
standard,email_univ,email-univ,communication,quasi_local_walk,quasi_local_walk,srw,SRW-l3,0.9387230902015119,0.00451597965276942,0.933973033365336,0.005266189720896356,0.8738114780481524,0.005955203079901544,0.8738114780481524,0.005955203079901544,0.8738114780481524,0.005955203079901563,0.893517857631141,0.004965051257145761
standard,power_1138_bus,power-1138-bus,infrastructure,degree_based,standard_local,pa,PA,0.6653193825479148,0.04816799976732446,0.6773542263775887,0.06174728195771384,0.6263942307692307,0.07147378855268527,0.6263942307692307,0.07147378855268527,0.6263942307692307,0.07147378855268527,0.6590810192452764,0.06993621456803768
standard,power_1138_bus,power-1138-bus,infrastructure,enhanced_local,enhanced_local,car_aa,CAR-AA,0.5109134615384615,0.004301306382244229,0.5109134615384615,0.004301306382244229,0.5110576923076924,0.04913499171916696,0.5110576923076924,0.04913499171916696,0.5110576923076924,0.04913499171916696,0.5319558858048711,0.05662531640089367
standard,power_1138_bus,power-1138-bus,infrastructure,enhanced_local,enhanced_local,car_cn,CAR-CN,0.5109134615384615,0.004301306382244229,0.5109134615384615,0.004301306382244229,0.5110576923076924,0.04913499171916696,0.5110576923076924,0.04913499171916696,0.5110576923076924,0.04913499171916696,0.5319558858048711,0.05662531640089367
standard,power_1138_bus,power-1138-bus,infrastructure,enhanced_local,enhanced_local,car_ra,CAR-RA,0.5109134615384615,0.004301306382244229,0.5109134615384615,0.004301306382244229,0.5110576923076924,0.04913499171916696,0.5110576923076924,0.04913499171916696,0.5110576923076924,0.04913499171916696,0.5319558858048711,0.05662531640089367
standard,power_1138_bus,power-1138-bus,infrastructure,enhanced_local,enhanced_local,fsw,FSW,0.702548076923077,0.03528318840291703,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
standard,power_1138_bus,power-1138-bus,infrastructure,enhanced_local,enhanced_local,ia1,IA1,0.7025480769230769,0.035283188402917054,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
standard,power_1138_bus,power-1138-bus,infrastructure,enhanced_local,enhanced_local,ia2,IA2,0.702548076923077,0.03528318840291703,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
standard,power_1138_bus,power-1138-bus,infrastructure,enhanced_local,enhanced_local,lit,LIT-i2,0.5918990384615384,0.030447062623695603,0.5918990384615385,0.030447062623695606,0.5390384615384616,0.034081503235565455,0.5390384615384616,0.034081503235565455,0.5390384615384616,0.034081503235565455,0.6216831416141898,0.02134314293189487
standard,power_1138_bus,power-1138-bus,infrastructure,enhanced_local,enhanced_local,ra_cni,RA-CNI,0.7954230185661394,0.03528282081016108,0.7939689060188609,0.035321707792464394,0.7322115384615385,0.054772624999486014,0.7322115384615385,0.054772624999486014,0.7322115384615385,0.054772624999486014,0.8015315799003522,0.04226848295335782
standard,power_1138_bus,power-1138-bus,infrastructure,local_bayesian,local_bayesian,lnb_aa,LNB-AA,0.7025480769230769,0.035283188402917054,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
standard,power_1138_bus,power-1138-bus,infrastructure,local_bayesian,local_bayesian,lnb_cn,LNB-CN,0.702548076923077,0.03528318840291703,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
standard,power_1138_bus,power-1138-bus,infrastructure,local_bayesian,local_bayesian,lnb_ra,LNB-RA,0.7025480769230769,0.035283188402917054,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
standard,power_1138_bus,power-1138-bus,infrastructure,local_similarity,standard_local,aa,AA,0.7025480769230769,0.035283188402917054,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
standard,power_1138_bus,power-1138-bus,infrastructure,local_similarity,standard_local,cn,CN,0.702548076923077,0.03528318840291703,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
standard,power_1138_bus,power-1138-bus,infrastructure,local_similarity,standard_local,hdi,HDI,0.702548076923077,0.03528318840291703,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
standard,power_1138_bus,power-1138-bus,infrastructure,local_similarity,standard_local,hpi,HPI,0.702548076923077,0.03528318840291703,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
standard,power_1138_bus,power-1138-bus,infrastructure,local_similarity,standard_local,ja,JA,0.702548076923077,0.03528318840291703,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
standard,power_1138_bus,power-1138-bus,infrastructure,local_similarity,standard_local,llhn,LLHN,0.702548076923077,0.03528318840291703,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
standard,power_1138_bus,power-1138-bus,infrastructure,local_similarity,standard_local,ra,RA,0.7025480769230769,0.035283188402917054,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
standard,power_1138_bus,power-1138-bus,infrastructure,local_similarity,standard_local,sa,SA,0.702548076923077,0.03528318840291703,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
standard,power_1138_bus,power-1138-bus,infrastructure,local_similarity,standard_local,so,SO,0.702548076923077,0.03528318840291703,0.702548076923077,0.03528318840291703,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.6357211538461538,0.051459042030111736,0.720972333841381,0.04299114156306007
standard,power_1138_bus,power-1138-bus,infrastructure,quasi_local_path,quasi_local_path,fl,FL-l3,0.8125898407148406,0.0366536501006167,0.8127876814441567,0.03676901113963352,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554539,0.818371967715166,0.04321074896113296
standard,power_1138_bus,power-1138-bus,infrastructure,quasi_local_path,quasi_local_path,lpi,LPI-beta-0.001,0.8125898407148406,0.0366536501006167,0.8127876814441567,0.03676901113963352,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554539,0.818371967715166,0.04321074896113296
standard,power_1138_bus,power-1138-bus,infrastructure,quasi_local_path,quasi_local_path,ora_cni,ORA-CNI-beta-0.001,0.8134572618604997,0.03645191810934667,0.812454084227071,0.03652846844621462,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554539,0.8185141071690547,0.043147909046201756
standard,power_1138_bus,power-1138-bus,infrastructure,quasi_local_walk,quasi_local_walk,lrw,LRW-l3,0.7012713903275009,0.04006043139377223,0.709473667483358,0.04189308376254162,0.6417788461538462,0.045130699106585,0.6417788461538462,0.045130699106585,0.6417788461538462,0.045130699106585,0.7197413391104373,0.03947887240348414
standard,power_1138_bus,power-1138-bus,infrastructure,quasi_local_walk,quasi_local_walk,pfp,PFP-l3,0.8094707960241946,0.03831862331023066,0.8113558212370562,0.036927565110831215,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554539,0.8171234514100961,0.04446762839067805
standard,power_1138_bus,power-1138-bus,infrastructure,quasi_local_walk,quasi_local_walk,srw,SRW-l3,0.8114188673055786,0.035515664793876724,0.8115641815366125,0.036086089100581684,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554535,0.7539903846153846,0.05614295781554539,0.8179787882152434,0.04298800800436615
standard,power_grid,power-grid,infrastructure,degree_based,standard_local,pa,PA,0.6494461056650109,0.023629960137997973,0.6374921657498305,0.02110409691837663,0.5949189783026642,0.01674981158524144,0.5949189783026642,0.01674981158524144,0.5949189783026642,0.01674981158524144,0.6358573584084771,0.01887914022159
standard,power_grid,power-grid,infrastructure,enhanced_local,enhanced_local,car_aa,CAR-AA,0.5359782111141628,0.00553580128327212,0.5359782111141629,0.005535801283271983,0.5272049803167628,0.0030029608565397426,0.5272049803167628,0.0030029608565397426,0.5272049803167628,0.0030029608565397426,0.5666685365124391,0.0046976617872061055
standard,power_grid,power-grid,infrastructure,enhanced_local,enhanced_local,car_cn,CAR-CN,0.5359782111141627,0.005535801283272078,0.5359782111141629,0.005535801283271983,0.5272049803167628,0.0030029608565397426,0.5272049803167628,0.0030029608565397426,0.5272049803167628,0.0030029608565397426,0.5666685365124391,0.0046976617872061055
standard,power_grid,power-grid,infrastructure,enhanced_local,enhanced_local,car_ra,CAR-RA,0.5359782111141628,0.005535801283272134,0.5359782111141629,0.005535801283271983,0.5272049803167628,0.0030029608565397426,0.5272049803167628,0.0030029608565397426,0.5272049803167628,0.0030029608565397426,0.5666685365124391,0.0046976617872061055
standard,power_grid,power-grid,infrastructure,enhanced_local,enhanced_local,fsw,FSW,0.6800965665115702,0.012672921591569759,0.6810226070940485,0.012854585670132548,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6739107792277078,0.012821582945627916
standard,power_grid,power-grid,infrastructure,enhanced_local,enhanced_local,ia1,IA1,0.681123934560253,0.01323890084190403,0.6812384775792201,0.013002026470459232,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6741392027756375,0.012706218963628172
standard,power_grid,power-grid,infrastructure,enhanced_local,enhanced_local,ia2,IA2,0.6807162740465162,0.013404860353623777,0.6811791055779511,0.013029050321776453,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6739914129249406,0.012656173961145274
standard,power_grid,power-grid,infrastructure,enhanced_local,enhanced_local,lit,LIT-i2,0.5910268667549531,0.006937431089698193,0.5912908707561002,0.00660570966856615,0.5544117916323354,0.00602321245164818,0.5544117916323354,0.00602321245164818,0.5544117916323354,0.00602321245164818,0.6106267723855059,0.0038192716020480303
standard,power_grid,power-grid,infrastructure,enhanced_local,enhanced_local,ra_cni,RA-CNI,0.7594331589153438,0.008604773011949809,0.760136347858394,0.009530549945386156,0.6680545637645336,0.021677129102645656,0.6680545637645336,0.021677129102645656,0.6680545637645336,0.021677129102645656,0.729203168580656,0.017434716113368998
standard,power_grid,power-grid,infrastructure,local_bayesian,local_bayesian,lnb_aa,LNB-AA,0.681190136879948,0.013217872728327206,0.681228415349818,0.013018011157395018,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6741484927964019,0.012722238200074633
standard,power_grid,power-grid,infrastructure,local_bayesian,local_bayesian,lnb_cn,LNB-CN,0.680959308651626,0.013224391908867145,0.681168219256601,0.012969250793549348,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6740842370958605,0.012662549025467084
standard,power_grid,power-grid,infrastructure,local_bayesian,local_bayesian,lnb_ra,LNB-RA,0.6810443421875626,0.013228597630663697,0.6812083795326116,0.013013478775786772,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6741011533218487,0.0126829700012188
standard,power_grid,power-grid,infrastructure,local_similarity,standard_local,aa,AA,0.6811898486194138,0.013231003106432056,0.6812485176482228,0.013001361166711307,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6741608152095189,0.012716297754406811
standard,power_grid,power-grid,infrastructure,local_similarity,standard_local,cn,CN,0.6805627168874393,0.013077185874001843,0.6811908547719483,0.012920994984677345,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.610625286093564,0.014625786521945029,0.6740619845064572,0.01274359674660624
